"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"151","1960","420170B0055B00",42,9,6710,6690,18,NA,NA,NA,2,NA,NA,NA,1841,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,89,1972,1872,46,90,1782
"152","1960","420170B0056000",42,9,2271,2007,244,NA,NA,NA,20,NA,NA,NA,688,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,157,706,684,8,194,490
"153","1960","420170B0057000",42,9,7790,7708,82,NA,NA,NA,0,NA,NA,NA,2365,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,435,2761,2375,54,494,1881
"154","1960","420170B0058A00",42,9,2401,2393,3,NA,NA,NA,5,NA,NA,NA,599,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,38,639,615,11,46,569
"155","1960","420170B0058B00",42,9,11254,11234,2,NA,NA,NA,18,NA,NA,NA,2794,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,172,3089,2777,295,110,2667
"156","1960","420170B0058C00",42,9,11711,11702,0,NA,NA,NA,9,NA,NA,NA,2741,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,112,2853,2802,13,226,2576
"157","1960","420170B0058D00",42,9,3716,3552,153,NA,NA,NA,11,NA,NA,NA,1031,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,169,1163,1046,14,193,853
"158","1960","420170B0059A00",42,9,1815,1810,0,NA,NA,NA,5,NA,NA,NA,486,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56,472,464,4,48,416
"159","1960","420170B0059B00",42,9,637,637,0,NA,NA,NA,0,NA,NA,NA,188,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,50,184,177,1,67,110
"160","1960","420450D0001000",42,23,793,793,0,NA,NA,NA,0,NA,NA,NA,347,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,164,392,371,8,235,136
"161","1960","420450D0002000",42,23,3463,3461,0,NA,NA,NA,2,NA,NA,NA,1135,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,316,1161,1142,15,277,865
"162","1960","420450D0003000",42,23,13073,12961,102,NA,NA,NA,10,NA,NA,NA,3776,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,518,4106,4017,56,776,3241
"163","1960","420450D0004000",42,23,9614,9598,10,NA,NA,NA,6,NA,NA,NA,3346,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,1009,3622,3544,42,1170,2374
"164","1960","420450D0005000",42,23,4713,4712,1,NA,NA,NA,0,NA,NA,NA,1341,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,217,1418,1391,18,203,1188
"165","1960","420450D0006000",42,23,5858,5850,0,NA,NA,NA,8,NA,NA,NA,1632,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,238,1830,1787,31,330,1457
"166","1960","420450D0007000",42,23,5376,5369,3,NA,NA,NA,4,NA,NA,NA,1698,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,411,1778,1742,19,403,1339
"167","1960","420450D0008000",42,23,4390,4376,7,NA,NA,NA,7,NA,NA,NA,1297,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,248,1415,1373,28,299,1074
"168","1960","420450D0009000",42,23,1923,1916,5,NA,NA,NA,2,NA,NA,NA,586,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,146,551,551,5,27,524
"169","1960","420450D0010000",42,23,3000,2994,6,NA,NA,NA,0,NA,NA,NA,887,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,203,935,924,7,243,681
"170","1960","420450D0011000",42,23,13701,13690,3,NA,NA,NA,8,NA,NA,NA,3636,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,359,3803,3738,35,496,3242
"171","1960","420450D0012000",42,23,4431,4425,6,NA,NA,NA,0,NA,NA,NA,1287,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,165,1407,1378,14,275,1103
"172","1960","420450D0013000",42,23,6320,6318,2,NA,NA,NA,0,NA,NA,NA,2111,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,451,2300,2227,50,1380,847
"173","1960","420450D0014000",42,23,7056,7052,1,NA,NA,NA,3,NA,NA,NA,1896,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,177,2072,2011,51,332,1679
"174","1960","420450D0015000",42,23,8629,8604,11,NA,NA,NA,14,NA,NA,NA,2118,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,104,2171,2146,8,126,2020
"175","1960","420450D0016000",42,23,1611,1600,6,NA,NA,NA,5,NA,NA,NA,439,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,32,464,453,9,21,432
"176","1960","420450D0017000",42,23,3224,3214,1,NA,NA,NA,9,NA,NA,NA,939,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,186,1018,986,24,306,680
"177","1960","420450D0018000",42,23,4404,4395,6,NA,NA,NA,3,NA,NA,NA,1369,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,356,1474,1438,22,400,1038
"178","1960","420450D0019000",42,23,5337,5306,18,NA,NA,NA,13,NA,NA,NA,1670,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,358,1784,1748,20,412,1336
"179","1960","420450D0020000",42,23,2860,2575,277,NA,NA,NA,8,NA,NA,NA,1058,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,380,1107,1067,18,593,474
"180","1960","420450D0021000",42,23,7438,7435,1,NA,NA,NA,2,NA,NA,NA,2071,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,250,2256,2217,11,299,1918
"181","1960","420450D0022000",42,23,2475,1042,1426,NA,NA,NA,7,NA,NA,NA,704,NA,NA,NA,NA,357,NA,NA,NA,NA,NA,276,646,636,6,58,578
"182","1960","420450D0023000",42,23,1697,1696,1,NA,NA,NA,0,NA,NA,NA,494,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,54,511,511,1,54,457
"183","1960","420450D0024000",42,23,4210,4195,2,NA,NA,NA,13,NA,NA,NA,1213,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,220,1345,1278,41,374,904
"184","1960","420450D0025000",42,23,4889,2958,1928,NA,NA,NA,3,NA,NA,NA,1397,NA,NA,NA,NA,586,NA,NA,NA,NA,NA,452,1541,1466,35,449,1017
"185","1960","420450D0026000",42,23,4960,4956,0,NA,NA,NA,4,NA,NA,NA,1242,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,225,1184,1163,9,97,1066
"186","1960","420450D0027000",42,23,3074,3057,17,NA,NA,NA,0,NA,NA,NA,813,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,93,903,878,9,161,717
"187","1960","420450D0028000",42,23,7123,7075,37,NA,NA,NA,11,NA,NA,NA,1914,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,279,2007,1957,34,339,1618
"188","1960","420450D0029000",42,23,3519,95,3411,NA,NA,NA,13,NA,NA,NA,880,NA,NA,NA,NA,856,NA,NA,NA,NA,NA,374,940,899,20,255,644
"189","1960","420450D0030000",42,23,9079,8799,280,NA,NA,NA,0,NA,NA,NA,2180,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,74,2257,2212,15,106,2106
"190","1960","420450D0031A00",42,23,4119,4118,1,NA,NA,NA,0,NA,NA,NA,1144,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,196,1225,1175,23,259,916
"191","1960","420450D0031B00",42,23,6149,6143,6,NA,NA,NA,0,NA,NA,NA,1668,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,207,1833,1787,35,411,1376
"192","1960","420450D0032000",42,23,4324,4319,2,NA,NA,NA,3,NA,NA,NA,1274,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,164,1331,1315,5,169,1146
"193","1960","420450D0033000",42,23,8005,8003,1,NA,NA,NA,1,NA,NA,NA,2067,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,220,2231,2189,28,419,1770
"194","1960","420450D0034A00",42,23,2987,2979,7,NA,NA,NA,1,NA,NA,NA,804,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,86,850,826,16,126,700
"195","1960","420450D0034B00",42,23,4026,4025,0,NA,NA,NA,1,NA,NA,NA,990,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14,1072,1008,46,40,968
"196","1960","420450D0035000",42,23,7249,7234,8,NA,NA,NA,7,NA,NA,NA,2035,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,239,2152,2101,31,309,1792
"197","1960","420450D0036000",42,23,6729,6708,18,NA,NA,NA,3,NA,NA,NA,1871,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,253,2017,1922,77,541,1381
"198","1960","420450D0037000",42,23,4375,4373,2,NA,NA,NA,0,NA,NA,NA,1334,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,284,1357,1310,19,280,1030
"199","1960","420450D0038000",42,23,6596,6534,53,NA,NA,NA,9,NA,NA,NA,1916,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,235,2111,2049,29,481,1568
"200","1960","420450D0039000",42,23,7387,7360,18,NA,NA,NA,9,NA,NA,NA,2141,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,327,2284,2212,34,515,1697
"201","1960","420450D0040A00",42,23,8795,8758,23,NA,NA,NA,14,NA,NA,NA,2292,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,180,2332,2271,27,152,2119
"202","1960","420450D0040B00",42,23,8553,8430,115,NA,NA,NA,8,NA,NA,NA,2246,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,147,2391,2333,33,188,2145
"203","1960","420450D0041A00",42,23,7231,7228,3,NA,NA,NA,0,NA,NA,NA,1762,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64,1858,1824,21,324,1500
"204","1960","420450D0041B00",42,23,6512,6059,451,NA,NA,NA,2,NA,NA,NA,1883,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,390,1968,1870,69,613,1257
"205","1960","420450D0041C00",42,23,4647,4641,0,NA,NA,NA,6,NA,NA,NA,1160,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,40,1209,1180,12,136,1044
"206","1960","420450D0042000",42,23,947,943,4,NA,NA,NA,0,NA,NA,NA,279,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,71,286,280,6,53,227
"207","1960","420450D0043000",42,23,3006,3006,0,NA,NA,NA,0,NA,NA,NA,845,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,128,950,909,27,357,552
"208","1960","420450D0044000",42,23,1949,1939,1,NA,NA,NA,9,NA,NA,NA,624,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,145,622,622,5,175,447
"209","1960","420450D0045000",42,23,3914,3908,4,NA,NA,NA,2,NA,NA,NA,1159,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,199,1266,1224,31,241,983
"210","1960","420450D0046000",42,23,2535,2535,0,NA,NA,NA,0,NA,NA,NA,731,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,83,822,793,12,202,591
"211","1960","420450D0047000",42,23,4740,4182,551,NA,NA,NA,7,NA,NA,NA,1731,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,819,1451,1365,44,563,802
"212","1960","420450D0048000",42,23,4204,4169,32,NA,NA,NA,3,NA,NA,NA,1152,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,208,1278,1221,47,431,790
"213","1960","420450D0049000",42,23,5873,5000,871,NA,NA,NA,2,NA,NA,NA,2159,NA,NA,NA,NA,204,NA,NA,NA,NA,NA,1126,2312,2094,169,1410,684
"214","1960","420450D0050000",42,23,3646,3237,405,NA,NA,NA,4,NA,NA,NA,1133,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,369,1276,1198,69,572,626
"215","1960","420450D0051000",42,23,3299,1604,1695,NA,NA,NA,0,NA,NA,NA,868,NA,NA,NA,NA,387,NA,NA,NA,NA,NA,233,974,915,53,291,624
"216","1960","420450D0052000",42,23,5874,89,5776,NA,NA,NA,9,NA,NA,NA,1324,NA,NA,NA,NA,1299,NA,NA,NA,NA,NA,701,1635,1575,50,1090,485
"217","1960","420450D0053000",42,23,4927,4905,14,NA,NA,NA,8,NA,NA,NA,1194,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,150,1280,1246,30,188,1058
"218","1960","420450D0054000",42,23,4234,4224,9,NA,NA,NA,1,NA,NA,NA,1064,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,136,1296,1255,28,653,602
"219","1960","420450D0055000",42,23,2399,2173,226,NA,NA,NA,0,NA,NA,NA,644,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,170,754,694,29,277,417
"220","1960","420450D0056000",42,23,257,12,245,NA,NA,NA,0,NA,NA,NA,72,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,34,61,61,2,44,17
"221","1960","420450D0057000",42,23,4639,850,3784,NA,NA,NA,5,NA,NA,NA,1332,NA,NA,NA,NA,1084,NA,NA,NA,NA,NA,1043,1548,1428,84,851,577
"222","1960","420450D0058A00",42,23,3416,578,2838,NA,NA,NA,0,NA,NA,NA,977,NA,NA,NA,NA,808,NA,NA,NA,NA,NA,646,1066,983,46,640,343
"223","1960","420450D0058B00",42,23,5586,1364,4212,NA,NA,NA,10,NA,NA,NA,1486,NA,NA,NA,NA,1036,NA,NA,NA,NA,NA,954,1654,1537,79,1115,422
"224","1960","420450D0059000",42,23,139,0,139,NA,NA,NA,0,NA,NA,NA,26,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,44,35,32,1,20,12
"225","1960","420450D0060000",42,23,1875,1482,398,NA,NA,NA,5,NA,NA,NA,751,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,408,879,714,86,542,172
"226","1960","420450D0061000",42,23,2426,2426,0,NA,NA,NA,0,NA,NA,NA,719,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,82,744,738,2,88,650
"227","1960","420450D0062000",42,23,5280,5276,0,NA,NA,NA,4,NA,NA,NA,1380,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,92,1422,1394,13,68,1326
"228","1960","420450D0063000",42,23,4343,4277,60,NA,NA,NA,6,NA,NA,NA,1169,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,217,1221,1169,42,475,694
"229","1960","420450D0064000",42,23,3602,1183,2416,NA,NA,NA,3,NA,NA,NA,846,NA,NA,NA,NA,521,NA,NA,NA,NA,NA,240,1007,940,35,518,422
"230","1960","420450D0065000",42,23,2358,2254,103,NA,NA,NA,1,NA,NA,NA,647,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,133,748,679,52,136,543
"231","1960","420450D0066000",42,23,3175,3111,74,NA,NA,NA,1,NA,NA,NA,960,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,275,1028,986,34,417,569
"232","1960","420450D0067000",42,23,4460,4299,158,NA,NA,NA,3,NA,NA,NA,1195,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,200,1285,1232,39,239,993
"233","1960","420450D0068A00",42,23,4263,4260,1,NA,NA,NA,2,NA,NA,NA,1107,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,50,1142,1108,16,92,1016
"234","1960","420450D0068B00",42,23,5419,4511,901,NA,NA,NA,7,NA,NA,NA,1439,NA,NA,NA,NA,238,NA,NA,NA,NA,NA,230,1496,1445,30,264,1181
"235","1960","420450D0069A00",42,23,3356,3340,10,NA,NA,NA,6,NA,NA,NA,1056,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,295,991,944,15,157,787
"236","1960","420450D0069B00",42,23,7239,7230,0,NA,NA,NA,9,NA,NA,NA,1796,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,99,1867,1803,46,103,1700
"237","1960","420450D0070000",42,23,534,519,15,NA,NA,NA,0,NA,NA,NA,147,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,49,205,126,0,34,92
"238","1960","420450D0071A00",42,23,1669,1642,21,NA,NA,NA,6,NA,NA,NA,463,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,50,474,438,25,62,376
"239","1960","420450D0071B00",42,23,3474,3469,5,NA,NA,NA,0,NA,NA,NA,895,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57,945,912,9,33,879
"240","1960","420450D0072A00",42,23,2025,1885,140,NA,NA,NA,0,NA,NA,NA,477,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,144,452,431,11,91,340
"241","1960","420450D0072B00",42,23,4088,3993,86,NA,NA,NA,9,NA,NA,NA,845,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,147,752,739,4,138,601
"242","1960","420450D0073000",42,23,626,617,7,NA,NA,NA,2,NA,NA,NA,198,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,28,194,186,5,25,161
"243","1960","420450D0074A00",42,23,2250,2231,5,NA,NA,NA,14,NA,NA,NA,676,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,106,664,633,9,29,604
"244","1960","420450D0074B00",42,23,1274,661,612,NA,NA,NA,1,NA,NA,NA,331,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,130,377,360,7,53,307
"245","1960","420450D0074C00",42,23,4154,4143,6,NA,NA,NA,5,NA,NA,NA,1129,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,131,1246,1139,17,209,930
"246","1960","420450D0074D00",42,23,2702,2690,7,NA,NA,NA,5,NA,NA,NA,732,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,32,769,757,0,16,741
"247","1960","420450D0075000",42,23,5803,4875,909,NA,NA,NA,19,NA,NA,NA,1823,NA,NA,NA,NA,193,NA,NA,NA,NA,NA,481,2013,1954,45,863,1091
"248","1960","420450D0076000",42,23,5753,5561,142,NA,NA,NA,50,NA,NA,NA,2373,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,1219,1627,1581,22,441,1140
"249","1960","420450D0077000",42,23,2207,1435,754,NA,NA,NA,18,NA,NA,NA,605,NA,NA,NA,NA,213,NA,NA,NA,NA,NA,135,627,606,14,143,463
"250","1960","420450D0078A00",42,23,4733,4722,2,NA,NA,NA,9,NA,NA,NA,1200,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,45,1194,1176,5,60,1116
"251","1960","420450D0078B00",42,23,5625,5622,3,NA,NA,NA,0,NA,NA,NA,1565,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,159,1581,1548,20,52,1496
"252","1960","420450D0078C00",42,23,6692,6683,1,NA,NA,NA,8,NA,NA,NA,1743,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,118,1776,1763,7,73,1690
"253","1960","420450D0078D00",42,23,6086,6081,1,NA,NA,NA,4,NA,NA,NA,1514,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,78,1541,1524,7,47,1477
"254","1960","420450D0078E00",42,23,3597,3540,57,NA,NA,NA,0,NA,NA,NA,938,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,49,980,958,18,95,863
"255","1960","420450D0079A00",42,23,1144,1135,9,NA,NA,NA,0,NA,NA,NA,358,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,77,361,322,32,28,294
"256","1960","420450D0079B00",42,23,2262,2148,114,NA,NA,NA,0,NA,NA,NA,658,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,156,644,623,16,101,522
"257","1960","420450D0079C00",42,23,2653,2597,38,NA,NA,NA,18,NA,NA,NA,733,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,71,765,746,6,64,682
"258","1960","420450D0080A00",42,23,5863,5854,9,NA,NA,NA,0,NA,NA,NA,1585,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,114,1570,1547,14,70,1477
"259","1960","420450D0080B00",42,23,1935,1884,49,NA,NA,NA,2,NA,NA,NA,543,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,23,553,536,9,29,507
"260","1960","420450D0081A00",42,23,3998,3984,14,NA,NA,NA,0,NA,NA,NA,1118,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,105,1145,1116,17,54,1062
"261","1960","420450D0081B00",42,23,4255,4249,6,NA,NA,NA,0,NA,NA,NA,1191,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,65,1167,1158,6,78,1080
"262","1960","420450D0081C00",42,23,3671,3656,1,NA,NA,NA,14,NA,NA,NA,939,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,35,960,935,3,16,919
"263","1960","420450D0082000",42,23,1458,1136,318,NA,NA,NA,4,NA,NA,NA,425,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,151,413,408,4,97,311
"264","1960","420450D0083000",42,23,3393,3262,124,NA,NA,NA,7,NA,NA,NA,1264,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,595,879,859,3,244,615
"265","1960","420450D0084000",42,23,885,884,1,NA,NA,NA,0,NA,NA,NA,328,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,100,233,229,3,27,202
"266","1960","420450D0085000",42,23,3818,3814,1,NA,NA,NA,3,NA,NA,NA,1040,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,65,1095,1055,33,45,1010
"267","1960","420450D0086000",42,23,4241,4229,0,NA,NA,NA,12,NA,NA,NA,1094,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,68,1193,1171,8,118,1053
"268","1960","420450D0087000",42,23,5761,5756,5,NA,NA,NA,0,NA,NA,NA,1675,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,319,1621,1603,10,137,1466
"269","1960","420450D0088000",42,23,6263,6048,202,NA,NA,NA,13,NA,NA,NA,1833,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,326,1852,1818,19,207,1611
"270","1960","420450D0089000",42,23,3635,3630,5,NA,NA,NA,0,NA,NA,NA,953,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,79,1053,1045,3,54,991
"271","1960","420450D0090000",42,23,4361,4358,2,NA,NA,NA,1,NA,NA,NA,1190,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,156,1283,1230,7,130,1100
"272","1960","420450D0091000",42,23,4916,4912,3,NA,NA,NA,1,NA,NA,NA,1364,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,184,1439,1424,8,132,1292
"273","1960","420450D0092000",42,23,5470,5466,1,NA,NA,NA,3,NA,NA,NA,1418,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,116,1485,1457,21,66,1391
"274","1960","420450D0093000",42,23,2595,2588,2,NA,NA,NA,5,NA,NA,NA,745,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,102,780,769,5,53,716
"275","1960","420450D0094000",42,23,2625,2624,1,NA,NA,NA,0,NA,NA,NA,759,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,35,756,751,4,28,723
"276","1960","420450D0095000",42,23,4598,4597,1,NA,NA,NA,0,NA,NA,NA,1124,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,44,1195,1181,9,63,1118
"277","1960","420450D0096000",42,23,6462,6125,330,NA,NA,NA,7,NA,NA,NA,2042,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,608,2052,1976,55,814,1162
"278","1960","420450D0097000",42,23,4910,4841,56,NA,NA,NA,13,NA,NA,NA,2679,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,1941,921,864,27,119,745
"279","1960","420450D0098A00",42,23,6730,6457,259,NA,NA,NA,14,NA,NA,NA,2064,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,566,2061,2004,37,634,1370
"280","1960","420450D0098B00",42,23,3595,3562,28,NA,NA,NA,5,NA,NA,NA,1643,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,976,937,903,23,306,597
"281","1960","420450D0099A00",42,23,6159,6137,15,NA,NA,NA,7,NA,NA,NA,1638,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,173,1687,1600,58,238,1362
"282","1960","420450D0099B00",42,23,3111,3105,0,NA,NA,NA,6,NA,NA,NA,807,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,86,854,823,11,91,732
"283","1960","420450D0100000",42,23,1404,1286,117,NA,NA,NA,1,NA,NA,NA,417,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,160,365,333,9,76,257
"284","1960","420450D0101000",42,23,2035,1473,557,NA,NA,NA,5,NA,NA,NA,698,NA,NA,NA,NA,258,NA,NA,NA,NA,NA,554,468,410,9,89,321
"285","1960","420450D0102000",42,23,1093,1020,57,NA,NA,NA,16,NA,NA,NA,291,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,76,339,305,20,88,217
"286","1960","420450D0103000",42,23,3149,2932,217,NA,NA,NA,0,NA,NA,NA,773,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,115,938,775,29,175,600
"287","1960","420450D0104000",42,23,1834,1831,3,NA,NA,NA,0,NA,NA,NA,499,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,41,505,485,9,72,413
"288","1960","420910M0001A00",42,46,3072,3059,13,NA,NA,NA,0,NA,NA,NA,844,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,29,887,841,11,42,799
"289","1960","420910M0001B00",42,46,2659,2587,72,NA,NA,NA,0,NA,NA,NA,778,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,92,839,792,18,124,668
"290","1960","420910M0002000",42,46,1057,1040,15,NA,NA,NA,2,NA,NA,NA,277,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,85,258,258,1,75,183
"291","1960","420910M0003A00",42,46,4319,4318,0,NA,NA,NA,1,NA,NA,NA,1141,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57,1163,1144,8,135,1009
"292","1960","420910M0003B00",42,46,4623,4606,11,NA,NA,NA,6,NA,NA,NA,1182,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,34,1216,1198,12,105,1093
"293","1960","420910M0003C00",42,46,5585,5552,18,NA,NA,NA,15,NA,NA,NA,1730,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,327,1805,1742,43,431,1311
"294","1960","420910M0003D00",42,46,6505,6405,83,NA,NA,NA,17,NA,NA,NA,1744,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,154,1752,1706,18,108,1598
"295","1960","420910M0004000",42,46,7315,7309,5,NA,NA,NA,1,NA,NA,NA,2169,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,430,2142,2112,22,391,1721
"296","1960","420910M0005000",42,46,8933,8846,84,NA,NA,NA,3,NA,NA,NA,2727,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,519,2561,2425,47,316,2109
"297","1960","420910M0006000",42,46,2700,2690,1,NA,NA,NA,9,NA,NA,NA,842,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,127,867,816,20,130,686
"298","1960","420910M0007000",42,46,5759,5751,3,NA,NA,NA,5,NA,NA,NA,1647,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,178,1730,1659,26,237,1422
"299","1960","420910M0008000",42,46,1941,1938,2,NA,NA,NA,1,NA,NA,NA,555,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,90,587,565,13,142,423
"300","1960","420910M0009A00",42,46,2829,2795,12,NA,NA,NA,22,NA,NA,NA,867,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,127,899,874,12,250,624
"301","1960","420910M0009B00",42,46,1513,1512,0,NA,NA,NA,1,NA,NA,NA,516,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,155,552,538,5,226,312
"302","1960","420910M0009C00",42,46,2277,2260,0,NA,NA,NA,17,NA,NA,NA,742,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,227,740,712,16,250,462
