"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"150","1940",4210102501000,42,101,11664,11644,3,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318,3199,119,1895,1304
"151","1940",4210102502000,42,101,11653,11219,434,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2836,2788,48,1389,1399
"152","1940",4210102503000,42,101,16574,16564,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3850,3785,65,1488,2297
"153","1940",4210102504000,42,101,1067,1054,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,234,6,114,120
"154","1940",4210102601000,42,101,3037,1090,1931,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,807,21,588,219
"155","1940",4210102602000,42,101,8700,7356,1339,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115,2055,60,1320,735
"156","1940",4210102603000,42,101,10841,10374,461,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2296,2230,66,984,1246
"157","1940",4210102604000,42,101,15342,13156,2164,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3472,3423,49,1704,1719
"158","1940",4210102605000,42,101,21148,21133,4,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156,5069,87,2788,2281
"159","1940",4210102606000,42,101,1435,1416,19,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,202,2,163,39
"160","1940",4210102701000,42,101,3470,2947,518,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119,994,125,886,108
"161","1940",4210102702000,42,101,5514,4685,824,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204,1923,281,1684,239
"162","1940",4210102703000,42,101,7289,6868,419,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3264,2904,360,2480,424
"163","1940",4210102704000,42,101,2360,1459,900,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,747,45,674,73
"164","1940",4210102705000,42,101,2338,1987,343,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,21,0,16,5
"165","1940",4210102801000,42,101,11259,10713,520,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380,3206,174,2029,1177
"166","1940",4210102802000,42,101,10672,4941,5729,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2934,2796,138,2136,660
"167","1940",4210102803000,42,101,17059,13982,3071,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4619,4397,222,3179,1218
"168","1940",4210102804000,42,101,7315,7311,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,1966,94,1217,749
"169","1940",4210102805000,42,101,3686,3445,230,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263,1184,79,857,327
"170","1940",4210102901000,42,101,11488,7937,3543,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3307,3161,146,2193,968
"171","1940",4210102902000,42,101,12,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,4,0
"172","1940",4210102903000,42,101,10724,10589,128,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110,2956,154,1704,1252
"173","1940",4210102904000,42,101,8439,3311,5127,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2125,2046,79,1650,396
"174","1940",4210103001000,42,101,16554,785,15752,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4741,4576,165,4012,564
"175","1940",4210103002000,42,101,11051,4604,6433,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802,2704,98,2038,666
"176","1940",4210103101000,42,101,12901,12896,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3554,3407,147,2262,1145
"177","1940",4210103102000,42,101,9855,9853,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2548,2465,83,1305,1160
"178","1940",4210103103000,42,101,3484,3484,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,856,22,435,421
"179","1940",4210103201000,42,101,7437,2802,4548,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2656,2315,341,2093,222
"180","1940",4210103202000,42,101,2301,1863,420,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,858,102,735,123
"181","1940",4210103203000,42,101,10846,5198,5646,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3837,3479,358,2921,558
"182","1940",4210103204000,42,101,14170,1486,12678,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4027,3780,247,3262,518
"183","1940",4210103205000,42,101,15297,13608,1683,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4423,4154,269,2905,1249
"184","1940",4210103206000,42,101,11,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,3,0
"185","1940",4210103301000,42,101,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"186","1940",4210103302000,42,101,7429,7372,46,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110,2047,63,1233,814
"187","1940",4210103303000,42,101,2234,2234,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,616,27,313,303
"188","1940",4210103304000,42,101,184,184,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,43,2,14,29
"189","1940",4210103305000,42,101,552,503,49,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,43,0,21,22
"190","1940",4210103306000,42,101,3290,3267,23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,908,13,505,403
"191","1940",4210103307000,42,101,12114,12091,13,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3277,3218,59,1722,1496
"192","1940",4210103308000,42,101,9230,9228,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2466,2423,43,1246,1177
"193","1940",4210103309000,42,101,15431,15407,1,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4238,4136,102,2390,1746
"194","1940",4210103310000,42,101,13703,13701,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3789,3700,89,2212,1488
"195","1940",4210103311000,42,101,2622,2620,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,749,24,519,230
"196","1940",4210103401000,42,101,2167,2133,33,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,451,66,230,221
"197","1940",4210103402000,42,101,1445,1387,58,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,393,34,184,209
"198","1940",4210103403000,42,101,1454,1364,90,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,377,37,175,202
"199","1940",4210103404000,42,101,3499,3458,40,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,881,23,290,591
"200","1940",4210103405000,42,101,5175,5099,76,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288,1247,41,540,707
"201","1940",4210103406000,42,101,7679,7583,96,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,1897,77,1079,818
"202","1940",4210103407000,42,101,11,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,3,0
"203","1940",4210103408000,42,101,15457,13524,1931,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,3845,151,2125,1720
"204","1940",4210103409000,42,101,19999,18056,1927,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5816,5522,294,2910,2612
"205","1940",4210103410000,42,101,2892,2790,102,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959,874,85,526,348
"206","1940",4210103411000,42,101,101,90,11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,2,5,18
"207","1940",4210103412000,42,101,5,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
"208","1940",4210103413000,42,101,12516,12506,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977,2893,84,1386,1507
"209","1940",4210103414000,42,101,90,89,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,1,7,10
"210","1940",4210103415000,42,101,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"211","1940",4210103416000,42,101,13789,8809,4963,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3507,3352,155,2161,1191
"212","1940",4210103417000,42,101,13333,3381,9947,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207,3126,81,2208,918
"213","1940",4210103501000,42,101,235,220,15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,32,2,15,17
"214","1940",4210103502000,42,101,138,138,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,0,18,18
"215","1940",4210103503000,42,101,6060,5075,981,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,1,4,5
"216","1940",4210103504000,42,101,311,311,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,84,8,27,57
"217","1940",4210103505000,42,101,473,473,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,128,5,39,89
"218","1940",4210103506000,42,101,47,39,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0,2,7
"219","1940",4210103507000,42,101,338,337,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,96,4,50,46
"220","1940",4210103508000,42,101,41,41,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,7,0
"221","1940",4210103509000,42,101,116,115,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,29,1,15,14
"222","1940",4210103510000,42,101,91,91,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,21,1,10,11
"223","1940",4210103511000,42,101,267,261,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,63,7,21,42
"224","1940",4210103512000,42,101,293,289,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,68,3,20,48
"225","1940",4210103513000,42,101,160,159,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,0,16,19
"226","1940",4210103514000,42,101,59,55,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,8,4
"227","1940",4210103515000,42,101,69,64,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18,2,7,11
"228","1940",4210103516000,42,101,85,85,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,0,11,8
"229","1940",4210103517000,42,101,1037,1037,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,278,11,121,157
"230","1940",4210103518000,42,101,140,140,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,0,18,19
"231","1940",4210103519000,42,101,462,435,27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,96,10,31,65
"232","1940",4210103520000,42,101,200,130,70,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,36,3,21,15
"233","1940",4210103521000,42,101,218,218,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,50,1,26,24
"234","1940",4210103522000,42,101,108,106,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,2,6,4
"235","1940",4210103523000,42,101,631,630,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,71,3,34,37
"236","1940",4210103524000,42,101,6,5,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0
"237","1940",4210103525000,42,101,1587,1584,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,419,10,123,296
"238","1940",4210103526000,42,101,1717,1710,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,476,15,215,261
"239","1940",4210103527000,42,101,333,333,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,86,3,33,53
"240","1940",4210103528000,42,101,34,34,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,6,2
"241","1940",4210103529000,42,101,896,896,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,245,13,61,184
"242","1940",4210103530000,42,101,1340,1340,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,366,13,63,303
"243","1940",4210103531000,42,101,466,466,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,126,7,55,71
"244","1940",4210103532000,42,101,1895,1873,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,438,8,160,278
"245","1940",4210103533000,42,101,4599,4598,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,1311,70,329,982
"246","1940",4210103534000,42,101,486,486,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,110,10,51,59
"247","1940",4210103535000,42,101,119,119,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,30,1,11,19
"248","1940",4210103536000,42,101,627,627,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,144,6,41,103
"249","1940",4210103537000,42,101,3915,3914,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043,1023,20,308,715
"250","1940",4210103538000,42,101,1168,1168,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,305,8,106,199
"251","1940",4210103539000,42,101,266,265,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,56,0,13,43
"252","1940",4210103540000,42,101,2307,2300,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,620,14,240,380
"253","1940",4210103541000,42,101,912,912,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,268,3,21,247
"254","1940",4210103542000,42,101,1501,1501,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,437,6,82,355
"255","1940",4210103543000,42,101,531,531,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,157,6,16,141
"256","1940",4210103544000,42,101,4832,4832,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443,1388,55,429,959
"257","1940",4210103545000,42,101,2799,2799,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,796,20,210,586
"258","1940",4210103546000,42,101,2447,2447,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,780,82,121,659
"259","1940",4210103547000,42,101,971,971,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,233,4,77,156
"260","1940",4210103548000,42,101,4958,4957,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,1354,27,576,778
"261","1940",4210103549000,42,101,2438,2438,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,667,35,204,463
"262","1940",4210103550000,42,101,5361,5361,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638,1534,104,607,927
"263","1940",4210103551000,42,101,8658,8657,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2289,2173,116,1171,1002
"264","1940",4210103552000,42,101,2931,2927,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,862,38,265,597
"265","1940",4210103553000,42,101,1602,1601,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,398,18,292,106
"266","1940",4210103554000,42,101,529,520,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,137,15,87,50
"267","1940",4210103555000,42,101,2784,2782,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,718,21,547,171
"268","1940",4210103556000,42,101,2697,2679,18,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,587,37,415,172
"269","1940",4210103557000,42,101,1398,1396,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,394,7,106,288
"270","1940",4210103601000,42,101,2654,287,2361,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,738,19,580,158
"271","1940",4210103602000,42,101,15468,5945,9503,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3679,3594,85,2490,1104
"272","1940",4210103603000,42,101,18043,13477,4554,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075,3973,102,2454,1519
"273","1940",4210103604000,42,101,14333,12997,1330,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283,3191,92,2154,1037
"274","1940",4210103605000,42,101,2167,1498,669,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,457,27,284,173
"275","1940",4210103701000,42,101,2284,2278,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,684,43,446,238
"276","1940",4210103702000,42,101,6751,6739,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2155,2064,91,1246,818
"277","1940",4210103703000,42,101,958,927,4,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,292,29,207,85
"278","1940",4210103704000,42,101,2526,2221,277,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,687,47,492,195
"279","1940",4210103705000,42,101,527,520,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,201,11,159,42
"280","1940",4210103706000,42,101,7035,5757,1268,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2242,2131,111,1484,647
"281","1940",4210103801000,42,101,6258,6199,53,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551,1503,48,795,708
"282","1940",4210103802000,42,101,575,283,292,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,121,4,68,53
"283","1940",4210103803000,42,101,1069,1021,48,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,315,55,145,170
"284","1940",4210103804000,42,101,3055,3034,21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,763,32,334,429
"285","1940",4210103805000,42,101,4915,4914,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,1269,27,635,634
"286","1940",4210103806000,42,101,10050,10044,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544,2488,56,1325,1163
"287","1940",4210103807000,42,101,10438,9937,495,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433,3181,252,2103,1078
"288","1940",4210103808000,42,101,14518,12504,1994,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4789,4534,255,3085,1449
"289","1940",4210103809000,42,101,7037,6847,186,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806,1734,72,1078,656
"290","1940",4210103810000,42,101,15218,15092,117,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3968,3890,78,1943,1947
"291","1940",4210103811000,42,101,30,30,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,4,2
"292","1940",4210103901000,42,101,332,318,5,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"293","1940",4210103902000,42,101,19634,19241,391,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4782,4635,147,2593,2042
"294","1940",4210103903000,42,101,24995,23832,1152,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6127,5952,175,3426,2526
"295","1940",4210103904000,42,101,19840,19769,40,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4501,4432,69,2189,2243
"296","1940",4210103905000,42,101,6324,6162,140,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623,1583,40,976,607
"297","1940",4210103906000,42,101,75,75,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,18,3,17,1
"298","1940",4210103907000,42,101,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"299","1940",4210103908000,42,101,345,306,39,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,99,2,46,53
"300","1940",4210103909000,42,101,124,123,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,38,2,22,16
"301","1940",4210103910000,42,101,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
