"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"150","1950","42045D0910000",42,45,4773,4770,3,NA,NA,NA,0,NA,53250,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,1357,17,141,1216
"151","1950","42045D0920000",42,45,4474,4471,3,NA,NA,NA,0,NA,44830,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230,1204,26,108,1096
"152","1950","42045D0930000",42,45,2184,2176,3,NA,NA,NA,5,NA,54720,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,640,15,58,582
"153","1950","42045D0940000",42,45,1833,1832,0,NA,NA,NA,1,NA,56790,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,523,1,20,503
"154","1950","42045D0950000",42,45,2889,2880,7,NA,NA,NA,2,NA,56900,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847,784,63,39,745
"155","1950","42045D0960000",42,45,3740,3447,291,NA,NA,NA,2,NA,35180,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,950,17,244,706
"156","1950","42045D0970000",42,45,2934,2870,59,NA,NA,NA,5,NA,7310,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,457,24,135,322
"157","1950","42045D0980000",42,45,8035,7699,332,NA,NA,NA,4,NA,36350,2289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2342,2287,55,867,1420
"158","1950","42045D0990000",42,45,3518,3465,53,NA,NA,NA,0,NA,38170,899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934,891,43,208,683
"159","1950","42045D1000000",42,45,1048,945,102,NA,NA,NA,1,NA,0,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,204,36,81,123
"160","1950","42045D1010000",42,45,2101,1387,714,NA,NA,NA,0,NA,12500,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,310,28,112,198
"161","1950","42045D1020000",42,45,836,746,89,NA,NA,NA,1,NA,0,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,231,11,114,117
"162","1950","42045D1030000",42,45,1945,1766,179,NA,NA,NA,0,NA,31530,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,521,7,189,332
"163","1950","42045D1040000",42,45,1283,1259,23,NA,NA,NA,1,NA,0,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,335,11,93,242
"164","1950","42091M0010000",42,91,2245,2140,105,NA,NA,NA,0,NA,35830,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,622,5,146,476
"165","1950","42091M0020000",42,91,913,884,29,NA,NA,NA,0,NA,0,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,219,2,84,135
"166","1950","42091M0030000",42,91,8936,8781,144,NA,NA,NA,11,NA,36840,2561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2587,2553,34,496,2057
"167","1950","42091M0040000",42,91,4788,4778,10,NA,NA,NA,0,NA,37810,1392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1419,1386,33,275,1111
"168","1950","42091M0050000",42,91,3663,3591,72,NA,NA,NA,0,NA,32120,1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143,1065,78,256,809
"169","1950","42091M0060000",42,91,1566,1557,1,NA,NA,NA,8,NA,0,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,439,25,103,336
"170","1950","42091M0070000",42,91,3101,3094,7,NA,NA,NA,0,NA,34900,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934,893,41,173,720
"171","1950","42091M0080000",42,91,1624,1623,0,NA,NA,NA,1,NA,0,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,448,13,147,301
"172","1950","42091M0090000",42,91,9762,9729,15,NA,NA,NA,18,NA,36310,2859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909,2858,51,919,1939
"173","1950","42091M0100000",42,91,2164,2104,60,NA,NA,NA,0,NA,30830,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,600,26,160,440
"174","1950","42091M0110000",42,91,2998,2959,36,NA,NA,NA,3,NA,37340,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,869,10,276,593
"175","1950","42091M0120000",42,91,2475,1983,492,NA,NA,NA,0,NA,37270,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691,662,29,190,472
"176","1950","42091M0130000",42,91,4565,3995,570,NA,NA,NA,0,NA,28230,1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214,1207,7,502,705
"177","1950","42091M0140000",42,91,6637,5754,880,NA,NA,NA,3,NA,39750,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695,1648,47,419,1229
"178","1950","42091M0150000",42,91,797,769,26,NA,NA,NA,2,NA,0,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,170,13,37,133
"179","1950","42091M0160000",42,91,10764,9277,1480,NA,NA,NA,7,NA,35050,2797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2852,2795,57,422,2373
"180","1950","42091M0170000",42,91,10941,10869,70,NA,NA,NA,2,NA,43350,3120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160,3114,46,412,2702
"181","1950","42091M0180000",42,91,1734,1696,36,NA,NA,NA,2,NA,50000,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,535,3,182,353
"182","1950","42091M0190000",42,91,4752,4530,218,NA,NA,NA,4,NA,40170,1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,1261,19,120,1141
"183","1950","42091M0200000",42,91,2261,2258,1,NA,NA,NA,2,NA,32650,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,694,23,162,532
"184","1950","42091M0210000",42,91,5130,4858,269,NA,NA,NA,3,NA,26630,1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,1415,24,430,985
"185","1950","42091M0220000",42,91,4557,4550,4,NA,NA,NA,3,NA,42080,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271,1250,21,189,1061
"186","1950","42091M0230000",42,91,5114,4971,141,NA,NA,NA,2,NA,55230,1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491,1467,24,281,1186
"187","1950","42091M0240000",42,91,5349,4718,630,NA,NA,NA,1,NA,51320,1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666,1579,87,550,1029
"188","1950","42091M0250000",42,91,975,947,10,NA,NA,NA,18,NA,0,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,232,0,32,200
"189","1950","42091M0260000",42,91,6859,6716,140,NA,NA,NA,3,NA,46520,1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880,1834,46,343,1491
"190","1950","42091M0270000",42,91,3996,3993,2,NA,NA,NA,1,NA,45310,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097,1090,7,42,1048
"191","1950","42091M0280000",42,91,3385,3373,12,NA,NA,NA,0,NA,39610,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,928,39,190,738
"192","1950","42091M0290000",42,91,4022,3991,31,NA,NA,NA,0,NA,43750,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,958,10,127,831
"193","1950","42091M0300000",42,91,1328,1318,10,NA,NA,NA,0,NA,0,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,355,9,138,217
"194","1950","42091M0310000",42,91,4649,4598,51,NA,NA,NA,0,NA,38650,1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,1216,24,313,903
"195","1950","42091M0320000",42,91,3063,2775,288,NA,NA,NA,0,NA,29380,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,793,47,310,483
"196","1950","42091M0330000",42,91,2987,2830,157,NA,NA,NA,0,NA,40360,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,846,27,149,697
"197","1950","42091M0340000",42,91,4879,4777,101,NA,NA,NA,1,NA,34470,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,1102,37,235,867
"198","1950","42091M0350000",42,91,3372,2642,730,NA,NA,NA,0,NA,29580,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,773,1,277,496
"199","1950","42091M0360000",42,91,8651,7582,1068,NA,NA,NA,1,NA,31370,2259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2293,2277,16,513,1764
"200","1950","42091M0370000",42,91,3589,3374,213,NA,NA,NA,2,NA,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,0,14,5
"201","1950","42091M0380000",42,91,11695,11670,25,NA,NA,NA,0,NA,33260,3274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3365,3333,32,1241,2092
"202","1950","42091M0390000",42,91,10819,9759,1053,NA,NA,NA,7,NA,27030,2706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,2681,48,1386,1295
"203","1950","42091M0400000",42,91,5118,4956,162,NA,NA,NA,0,NA,35680,1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432,1284,148,312,972
"204","1950","42091M0410000",42,91,10922,10434,485,NA,NA,NA,3,NA,34110,2714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717,2686,31,725,1961
"205","1950","42091M0420000",42,91,2482,2431,51,NA,NA,NA,0,NA,33680,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594,582,12,167,415
"206","1950","42091M0430000",42,91,2323,2296,27,NA,NA,NA,0,NA,43750,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,656,1,238,418
"207","1950","42091M0440000",42,91,3176,3139,37,NA,NA,NA,0,NA,53440,899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,897,5,172,725
"208","1950","42091M0450000",42,91,4757,4643,108,NA,NA,NA,6,NA,66940,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,1357,25,350,1007
"209","1950","42091M0460000",42,91,3596,3524,69,NA,NA,NA,3,NA,64500,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,933,30,84,849
"210","1950","42091M0470000",42,91,3289,3227,61,NA,NA,NA,1,NA,43410,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,808,26,182,626
"211","1950","42091M0480000",42,91,2280,2218,62,NA,NA,NA,0,NA,35630,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,541,22,162,379
"212","1950","42091M0490000",42,91,1941,1844,93,NA,NA,NA,4,NA,17260,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,401,16,115,286
"213","1950","42091M0500000",42,91,2735,2228,495,NA,NA,NA,12,NA,3990,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,534,6,282,252
"214","1950","42091M0510000",42,91,2718,2627,91,NA,NA,NA,0,NA,20970,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,724,13,373,351
"215","1950","42091M0520000",42,91,2623,2479,142,NA,NA,NA,2,NA,22730,824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854,817,37,374,443
"216","1950","42091M0530000",42,91,2814,2132,682,NA,NA,NA,0,NA,27190,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,740,11,391,349
"217","1950","42091M0540000",42,91,5454,5341,112,NA,NA,NA,1,NA,55830,1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,1644,23,730,914
"218","1950","42091M0550000",42,91,11039,10328,707,NA,NA,NA,4,NA,42570,3143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3124,3090,34,802,2288
"219","1950","42091M0560000",42,91,5407,5388,18,NA,NA,NA,1,NA,45320,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,1715,10,634,1081
"220","1950","42091M0570000",42,91,5827,5781,46,NA,NA,NA,0,NA,26170,1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316,1306,10,431,875
"221","1950","42091M0580000",42,91,3421,3370,51,NA,NA,NA,0,NA,39380,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,845,17,268,577
"222","1950","42091M0590000",42,91,2983,2840,141,NA,NA,NA,2,NA,34170,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,720,76,225,495
"223","1950","42091M0600000",42,91,5887,5848,38,NA,NA,NA,1,NA,33360,1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,1452,147,391,1061
"224","1950","42091M0610000",42,91,4486,4411,74,NA,NA,NA,1,NA,30740,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172,1130,42,314,816
"225","1950","42091M0620000",42,91,3862,3861,1,NA,NA,NA,0,NA,35870,1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185,1159,26,399,760
"226","1950","42091M0630000",42,91,1900,1896,3,NA,NA,NA,1,NA,8450,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,360,15,146,214
"227","1950","42091M0640000",42,91,773,772,1,NA,NA,NA,0,NA,0,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,230,15,67,163
"228","1950","42091M0650000",42,91,1211,1210,1,NA,NA,NA,0,NA,0,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,341,39,135,206
"229","1950","42091M0660000",42,91,563,563,0,NA,NA,NA,0,NA,0,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,166,5,78,88
"230","1950","42091M0670000",42,91,3843,3018,824,NA,NA,NA,1,NA,31500,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,530,83,158,372
"231","1950","42091M0680000",42,91,1939,1929,10,NA,NA,NA,0,NA,0,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,540,3,148,392
"232","1950","42091M0690000",42,91,1604,1604,0,NA,NA,NA,0,NA,0,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,430,52,139,291
"233","1950","42091M0700000",42,91,2290,2290,0,NA,NA,NA,0,NA,27190,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,599,12,174,425
"234","1950","42091M0710000",42,91,2774,2770,4,NA,NA,NA,0,NA,31390,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,695,19,208,487
"235","1950","42091M0720000",42,91,4521,4516,3,NA,NA,NA,2,NA,37380,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371,1361,10,413,948
"236","1950","42091M0730000",42,91,1514,1513,1,NA,NA,NA,0,NA,0,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434,419,15,117,302
"237","1950","42091M0740000",42,91,794,794,0,NA,NA,NA,0,NA,0,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,222,23,63,159
"238","1950","42091M0750000",42,91,1119,1109,10,NA,NA,NA,0,NA,0,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,317,31,95,222
"239","1950","42091M0760000",42,91,1432,1430,0,NA,NA,NA,2,NA,19170,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,361,22,119,242
"240","1950","42091M0770000",42,91,550,549,1,NA,NA,NA,0,NA,0,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,147,2,57,90
"241","1950","42091M0780000",42,91,1762,1761,1,NA,NA,NA,0,NA,0,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,461,28,148,313
"242","1950","42091M0790000",42,91,914,912,1,NA,NA,NA,1,NA,0,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,284,3,91,193
"243","1950","42091M0800000",42,91,1625,1625,0,NA,NA,NA,0,NA,29770,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,513,16,195,318
"244","1950","42091M0810000",42,91,1945,1944,0,NA,NA,NA,1,NA,33960,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,581,15,191,390
"245","1950","42091M0820000",42,91,2046,2046,0,NA,NA,NA,0,NA,28390,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,547,17,132,415
"246","1950","42091M0830000",42,91,1745,1737,8,NA,NA,NA,0,NA,31910,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,462,65,120,342
"247","1950","42091M0840000",42,91,891,882,9,NA,NA,NA,0,NA,0,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,227,3,73,154
"248","1950","42091M0850000",42,91,1620,1619,1,NA,NA,NA,0,NA,0,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,429,116,139,290
"249","1950","42091M0860000",42,91,3290,3264,26,NA,NA,NA,0,NA,30730,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892,865,27,254,611
"250","1950","42091M0870000",42,91,3389,3250,135,NA,NA,NA,4,NA,33170,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025,965,60,401,564
"251","1950","42091M0880000",42,91,5325,5237,88,NA,NA,NA,0,NA,29220,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514,1508,6,528,980
"252","1950","42091M0890000",42,91,16248,15603,644,NA,NA,NA,1,NA,33140,4865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4891,4828,63,1763,3065
"253","1950","42091M0900000",42,91,1016,904,112,NA,NA,NA,0,NA,0,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,253,7,144,109
"254","1950","42091M0910000",42,91,1173,1158,15,NA,NA,NA,0,NA,0,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,333,5,71,262
"255","1950","42091M0920000",42,91,3007,2914,93,NA,NA,NA,0,NA,31250,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811,790,21,190,600
"256","1950","4210100101000",42,101,589,582,7,NA,NA,NA,0,NA,0,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,140,7,79,61
"257","1950","4210100102000",42,101,15014,14823,185,NA,NA,NA,6,NA,27100,4097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160,4052,108,1854,2198
"258","1950","4210100103000",42,101,16890,16703,183,NA,NA,NA,4,NA,28940,4356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4442,4355,87,1554,2801
"259","1950","4210100201000",42,101,9323,6346,2973,NA,NA,NA,4,NA,20860,2563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608,2554,54,1682,872
"260","1950","4210100202000",42,101,9413,8614,795,NA,NA,NA,4,NA,24690,2436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555,2438,117,1305,1133
"261","1950","4210100203000",42,101,1616,614,1002,NA,NA,NA,0,NA,14670,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,449,20,366,83
"262","1950","4210100301000",42,101,10012,7734,2276,NA,NA,NA,2,NA,21270,2861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2948,2853,95,1915,938
"263","1950","4210100302000",42,101,2256,573,1682,NA,NA,NA,1,NA,11250,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,608,62,496,112
"264","1950","4210100401000",42,101,8075,5558,2500,NA,NA,NA,17,NA,16320,2362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2403,2341,62,1747,594
"265","1950","4210100402000",42,101,1979,182,1794,NA,NA,NA,3,NA,6950,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,740,16,690,50
"266","1950","4210100501000",42,101,6982,5619,1354,NA,NA,NA,9,NA,18060,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,1885,80,1521,364
"267","1950","4210100601000",42,101,1031,743,286,NA,NA,NA,2,NA,10000,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,205,11,165,40
"268","1950","4210100701000",42,101,5913,5484,394,NA,NA,NA,35,NA,19950,2311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2444,2303,141,2127,176
"269","1950","4210100702000",42,101,5469,1180,4262,NA,NA,NA,27,NA,7740,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,1874,25,1740,134
"270","1950","4210100703000",42,101,4171,3993,174,NA,NA,NA,4,NA,27100,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2085,1915,170,1463,452
"271","1950","4210100704000",42,101,6188,2041,4124,NA,NA,NA,23,NA,16200,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1748,32,1453,295
"272","1950","4210100801000",42,101,2707,2665,40,NA,NA,NA,2,NA,29230,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,939,36,858,81
"273","1950","4210100802000",42,101,9401,8987,350,NA,NA,NA,64,NA,24550,3678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4005,3670,335,3201,469
"274","1950","4210100901000",42,101,335,323,8,NA,NA,NA,4,NA,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,42,12,38,4
"275","1950","4210100902000",42,101,1323,1311,8,NA,NA,NA,4,NA,19380,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,395,17,348,47
"276","1950","4210101001000",42,101,3838,3178,305,NA,NA,NA,355,NA,9290,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,403,23,321,82
"277","1950","4210101002000",42,101,4434,4306,99,NA,NA,NA,29,NA,14920,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,959,61,793,166
"278","1950","4210101101000",42,101,1986,1536,448,NA,NA,NA,2,NA,19060,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,561,8,421,140
"279","1950","4210101102000",42,101,968,520,447,NA,NA,NA,1,NA,0,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,270,29,229,41
"280","1950","4210101201000",42,101,3823,2709,1106,NA,NA,NA,8,NA,19670,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153,1109,44,859,250
"281","1950","4210101202000",42,101,2142,1478,652,NA,NA,NA,12,NA,17830,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,544,22,394,150
"282","1950","4210101301000",42,101,8006,2662,5321,NA,NA,NA,23,NA,11990,2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2490,2368,122,2105,263
"283","1950","4210101302000",42,101,5300,2734,2538,NA,NA,NA,28,NA,7530,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,1304,65,1132,172
"284","1950","4210101401000",42,101,11853,2596,9241,NA,NA,NA,16,NA,12120,3119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3237,3130,107,2853,277
"285","1950","4210101402000",42,101,2322,1941,363,NA,NA,NA,18,NA,14840,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,579,23,462,117
"286","1950","4210101501000",42,101,16737,14142,2550,NA,NA,NA,45,NA,18710,5522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5838,5522,316,4648,874
"287","1950","4210101502000",42,101,2655,2310,339,NA,NA,NA,6,NA,18940,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,743,51,631,112
"288","1950","4210101503000",42,101,9726,6584,3127,NA,NA,NA,15,NA,23280,2492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2569,2455,114,1605,850
"289","1950","4210101504000",42,101,10764,10693,63,NA,NA,NA,8,NA,31790,3179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3288,3177,111,1638,1539
"290","1950","4210101505000",42,101,5,5,0,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"291","1950","4210101601000",42,101,7681,6991,664,NA,NA,NA,26,NA,24390,2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2327,2203,124,1457,746
"292","1950","4210101701000",42,101,9635,9331,283,NA,NA,NA,21,NA,23940,2773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,2752,110,1809,943
"293","1950","4210101801000",42,101,4253,4249,2,NA,NA,NA,2,NA,27290,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202,1157,45,540,617
"294","1950","4210101802000",42,101,6729,6722,2,NA,NA,NA,5,NA,30300,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1875,1831,44,780,1051
"295","1950","4210101803000",42,101,3943,3940,0,NA,NA,NA,3,NA,24170,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095,1059,36,397,662
"296","1950","4210101804000",42,101,3772,3771,0,NA,NA,NA,1,NA,33100,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,984,48,276,708
"297","1950","4210101901000",42,101,17287,16416,843,NA,NA,NA,28,NA,25440,4807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4996,4869,127,2354,2515
"298","1950","4210101902000",42,101,10554,10394,157,NA,NA,NA,3,NA,28670,3168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263,3175,88,1482,1693
"299","1950","4210101903000",42,101,11874,11689,172,NA,NA,NA,13,NA,27160,3303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3441,3304,137,1572,1732
"300","1950","4210102001000",42,101,15427,11380,3935,NA,NA,NA,112,NA,22800,4666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4890,4673,217,3418,1255
