Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T057_001
"42017100900","14000US42017100900","Census Tract 1009, Bucks County, Pennsylvania","Census Tract 1009, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012285",,,,,"42","017",,,,"100900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88450
"42017101100","14000US42017101100","Census Tract 1011, Bucks County, Pennsylvania","Census Tract 1011, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012286",,,,,"42","017",,,,"101100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50625
"42017101401","14000US42017101401","Census Tract 1014.01, Bucks County, Pennsylvania","Census Tract 1014.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012287",,,,,"42","017",,,,"101401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79145
"42017101403","14000US42017101403","Census Tract 1014.03, Bucks County, Pennsylvania","Census Tract 1014.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012288",,,,,"42","017",,,,"101403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89357
"42017101404","14000US42017101404","Census Tract 1014.04, Bucks County, Pennsylvania","Census Tract 1014.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012289",,,,,"42","017",,,,"101404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82404
"42017101405","14000US42017101405","Census Tract 1014.05, Bucks County, Pennsylvania","Census Tract 1014.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012290",,,,,"42","017",,,,"101405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57100
"42017101503","14000US42017101503","Census Tract 1015.03, Bucks County, Pennsylvania","Census Tract 1015.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012291",,,,,"42","017",,,,"101503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65625
"42017101504","14000US42017101504","Census Tract 1015.04, Bucks County, Pennsylvania","Census Tract 1015.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012292",,,,,"42","017",,,,"101504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59250
"42017101505","14000US42017101505","Census Tract 1015.05, Bucks County, Pennsylvania","Census Tract 1015.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012293",,,,,"42","017",,,,"101505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104152
"42017101506","14000US42017101506","Census Tract 1015.06, Bucks County, Pennsylvania","Census Tract 1015.06, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012294",,,,,"42","017",,,,"101506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67750
"42017101603","14000US42017101603","Census Tract 1016.03, Bucks County, Pennsylvania","Census Tract 1016.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012295",,,,,"42","017",,,,"101603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54675
"42017101605","14000US42017101605","Census Tract 1016.05, Bucks County, Pennsylvania","Census Tract 1016.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012296",,,,,"42","017",,,,"101605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29673
"42017101607","14000US42017101607","Census Tract 1016.07, Bucks County, Pennsylvania","Census Tract 1016.07, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012297",,,,,"42","017",,,,"101607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52708
"42017101609","14000US42017101609","Census Tract 1016.09, Bucks County, Pennsylvania","Census Tract 1016.09, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012298",,,,,"42","017",,,,"101609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77330
"42017101610","14000US42017101610","Census Tract 1016.10, Bucks County, Pennsylvania","Census Tract 1016.10, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012299",,,,,"42","017",,,,"101610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83639
"42017101611","14000US42017101611","Census Tract 1016.11, Bucks County, Pennsylvania","Census Tract 1016.11, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012300",,,,,"42","017",,,,"101611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74814
"42017101802","14000US42017101802","Census Tract 1018.02, Bucks County, Pennsylvania","Census Tract 1018.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012301",,,,,"42","017",,,,"101802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127614
"42017101803","14000US42017101803","Census Tract 1018.03, Bucks County, Pennsylvania","Census Tract 1018.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012302",,,,,"42","017",,,,"101803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83838
"42017101805","14000US42017101805","Census Tract 1018.05, Bucks County, Pennsylvania","Census Tract 1018.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012303",,,,,"42","017",,,,"101805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116630
"42017101807","14000US42017101807","Census Tract 1018.07, Bucks County, Pennsylvania","Census Tract 1018.07, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012304",,,,,"42","017",,,,"101807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71771
"42017101808","14000US42017101808","Census Tract 1018.08, Bucks County, Pennsylvania","Census Tract 1018.08, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012305",,,,,"42","017",,,,"101808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71628
"42017101900","14000US42017101900","Census Tract 1019, Bucks County, Pennsylvania","Census Tract 1019, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012306",,,,,"42","017",,,,"101900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88690
"42017102002","14000US42017102002","Census Tract 1020.02, Bucks County, Pennsylvania","Census Tract 1020.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012307",,,,,"42","017",,,,"102002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95789
"42017102003","14000US42017102003","Census Tract 1020.03, Bucks County, Pennsylvania","Census Tract 1020.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012308",,,,,"42","017",,,,"102003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96830
"42017102004","14000US42017102004","Census Tract 1020.04, Bucks County, Pennsylvania","Census Tract 1020.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012309",,,,,"42","017",,,,"102004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96284
"42017102102","14000US42017102102","Census Tract 1021.02, Bucks County, Pennsylvania","Census Tract 1021.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012310",,,,,"42","017",,,,"102102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85250
"42017102104","14000US42017102104","Census Tract 1021.04, Bucks County, Pennsylvania","Census Tract 1021.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012311",,,,,"42","017",,,,"102104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69097
"42017102300","14000US42017102300","Census Tract 1023, Bucks County, Pennsylvania","Census Tract 1023, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012312",,,,,"42","017",,,,"102300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77768
"42017102401","14000US42017102401","Census Tract 1024.01, Bucks County, Pennsylvania","Census Tract 1024.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012313",,,,,"42","017",,,,"102401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59634
"42017102402","14000US42017102402","Census Tract 1024.02, Bucks County, Pennsylvania","Census Tract 1024.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012314",,,,,"42","017",,,,"102402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71591
"42017102500","14000US42017102500","Census Tract 1025, Bucks County, Pennsylvania","Census Tract 1025, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012315",,,,,"42","017",,,,"102500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65449
"42017102600","14000US42017102600","Census Tract 1026, Bucks County, Pennsylvania","Census Tract 1026, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012316",,,,,"42","017",,,,"102600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51985
"42017102700","14000US42017102700","Census Tract 1027, Bucks County, Pennsylvania","Census Tract 1027, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012317",,,,,"42","017",,,,"102700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54543
"42017102801","14000US42017102801","Census Tract 1028.01, Bucks County, Pennsylvania","Census Tract 1028.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012318",,,,,"42","017",,,,"102801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95188
"42017103101","14000US42017103101","Census Tract 1031.01, Bucks County, Pennsylvania","Census Tract 1031.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012319",,,,,"42","017",,,,"103101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52583
"42017103102","14000US42017103102","Census Tract 1031.02, Bucks County, Pennsylvania","Census Tract 1031.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012320",,,,,"42","017",,,,"103102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48542
"42017103103","14000US42017103103","Census Tract 1031.03, Bucks County, Pennsylvania","Census Tract 1031.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012321",,,,,"42","017",,,,"103103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54128
"42017103300","14000US42017103300","Census Tract 1033, Bucks County, Pennsylvania","Census Tract 1033, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012322",,,,,"42","017",,,,"103300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86098
"42017103400","14000US42017103400","Census Tract 1034, Bucks County, Pennsylvania","Census Tract 1034, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012323",,,,,"42","017",,,,"103400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64714
"42017103700","14000US42017103700","Census Tract 1037, Bucks County, Pennsylvania","Census Tract 1037, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012324",,,,,"42","017",,,,"103700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67923
"42017103800","14000US42017103800","Census Tract 1038, Bucks County, Pennsylvania","Census Tract 1038, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012325",,,,,"42","017",,,,"103800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63542
"42017103900","14000US42017103900","Census Tract 1039, Bucks County, Pennsylvania","Census Tract 1039, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012326",,,,,"42","017",,,,"103900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76360
"42017104000","14000US42017104000","Census Tract 1040, Bucks County, Pennsylvania","Census Tract 1040, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012327",,,,,"42","017",,,,"104000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81658
"42017104100","14000US42017104100","Census Tract 1041, Bucks County, Pennsylvania","Census Tract 1041, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012328",,,,,"42","017",,,,"104100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51528
"42017104201","14000US42017104201","Census Tract 1042.01, Bucks County, Pennsylvania","Census Tract 1042.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012329",,,,,"42","017",,,,"104201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90625
"42017104203","14000US42017104203","Census Tract 1042.03, Bucks County, Pennsylvania","Census Tract 1042.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012330",,,,,"42","017",,,,"104203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95991
"42017104204","14000US42017104204","Census Tract 1042.04, Bucks County, Pennsylvania","Census Tract 1042.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012331",,,,,"42","017",,,,"104204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81950
"42017104301","14000US42017104301","Census Tract 1043.01, Bucks County, Pennsylvania","Census Tract 1043.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012332",,,,,"42","017",,,,"104301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99563
"42017104303","14000US42017104303","Census Tract 1043.03, Bucks County, Pennsylvania","Census Tract 1043.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012333",,,,,"42","017",,,,"104303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97702
"42017104304","14000US42017104304","Census Tract 1043.04, Bucks County, Pennsylvania","Census Tract 1043.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012334",,,,,"42","017",,,,"104304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167766
"42017104400","14000US42017104400","Census Tract 1044, Bucks County, Pennsylvania","Census Tract 1044, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012335",,,,,"42","017",,,,"104400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83182
"42017104502","14000US42017104502","Census Tract 1045.02, Bucks County, Pennsylvania","Census Tract 1045.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012336",,,,,"42","017",,,,"104502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85577
"42017104503","14000US42017104503","Census Tract 1045.03, Bucks County, Pennsylvania","Census Tract 1045.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012337",,,,,"42","017",,,,"104503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122431
"42017104505","14000US42017104505","Census Tract 1045.05, Bucks County, Pennsylvania","Census Tract 1045.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012338",,,,,"42","017",,,,"104505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144848
"42017104506","14000US42017104506","Census Tract 1045.06, Bucks County, Pennsylvania","Census Tract 1045.06, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012339",,,,,"42","017",,,,"104506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115179
"42017104601","14000US42017104601","Census Tract 1046.01, Bucks County, Pennsylvania","Census Tract 1046.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012340",,,,,"42","017",,,,"104601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104219
"42017104603","14000US42017104603","Census Tract 1046.03, Bucks County, Pennsylvania","Census Tract 1046.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012341",,,,,"42","017",,,,"104603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103878
"42017104604","14000US42017104604","Census Tract 1046.04, Bucks County, Pennsylvania","Census Tract 1046.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012342",,,,,"42","017",,,,"104604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88056
"42017104701","14000US42017104701","Census Tract 1047.01, Bucks County, Pennsylvania","Census Tract 1047.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012343",,,,,"42","017",,,,"104701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46875
"42017104702","14000US42017104702","Census Tract 1047.02, Bucks County, Pennsylvania","Census Tract 1047.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012344",,,,,"42","017",,,,"104702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88077
"42017104703","14000US42017104703","Census Tract 1047.03, Bucks County, Pennsylvania","Census Tract 1047.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012345",,,,,"42","017",,,,"104703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91563
"42017104800","14000US42017104800","Census Tract 1048, Bucks County, Pennsylvania","Census Tract 1048, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012346",,,,,"42","017",,,,"104800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80625
"42017104901","14000US42017104901","Census Tract 1049.01, Bucks County, Pennsylvania","Census Tract 1049.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012347",,,,,"42","017",,,,"104901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147868
"42017104902","14000US42017104902","Census Tract 1049.02, Bucks County, Pennsylvania","Census Tract 1049.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012348",,,,,"42","017",,,,"104902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90208
"42017105003","14000US42017105003","Census Tract 1050.03, Bucks County, Pennsylvania","Census Tract 1050.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012349",,,,,"42","017",,,,"105003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102639
"42017105004","14000US42017105004","Census Tract 1050.04, Bucks County, Pennsylvania","Census Tract 1050.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012350",,,,,"42","017",,,,"105004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113750
"42017105006","14000US42017105006","Census Tract 1050.06, Bucks County, Pennsylvania","Census Tract 1050.06, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012351",,,,,"42","017",,,,"105006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126757
"42017105008","14000US42017105008","Census Tract 1050.08, Bucks County, Pennsylvania","Census Tract 1050.08, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012352",,,,,"42","017",,,,"105008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111738
"42017105009","14000US42017105009","Census Tract 1050.09, Bucks County, Pennsylvania","Census Tract 1050.09, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012353",,,,,"42","017",,,,"105009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71629
"42017105010","14000US42017105010","Census Tract 1050.10, Bucks County, Pennsylvania","Census Tract 1050.10, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012354",,,,,"42","017",,,,"105010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135
"42017105011","14000US42017105011","Census Tract 1050.11, Bucks County, Pennsylvania","Census Tract 1050.11, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012355",,,,,"42","017",,,,"105011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104464
"42017105012","14000US42017105012","Census Tract 1050.12, Bucks County, Pennsylvania","Census Tract 1050.12, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012356",,,,,"42","017",,,,"105012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112568
"42017105013","14000US42017105013","Census Tract 1050.13, Bucks County, Pennsylvania","Census Tract 1050.13, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012357",,,,,"42","017",,,,"105013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130781
"42017105100","14000US42017105100","Census Tract 1051, Bucks County, Pennsylvania","Census Tract 1051, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012358",,,,,"42","017",,,,"105100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98864
"42017105202","14000US42017105202","Census Tract 1052.02, Bucks County, Pennsylvania","Census Tract 1052.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012359",,,,,"42","017",,,,"105202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95665
"42017105203","14000US42017105203","Census Tract 1052.03, Bucks County, Pennsylvania","Census Tract 1052.03, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012360",,,,,"42","017",,,,"105203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150372
"42017105206","14000US42017105206","Census Tract 1052.06, Bucks County, Pennsylvania","Census Tract 1052.06, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012361",,,,,"42","017",,,,"105206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104779
"42017105207","14000US42017105207","Census Tract 1052.07, Bucks County, Pennsylvania","Census Tract 1052.07, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012362",,,,,"42","017",,,,"105207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115541
"42017105208","14000US42017105208","Census Tract 1052.08, Bucks County, Pennsylvania","Census Tract 1052.08, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012363",,,,,"42","017",,,,"105208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175078
"42017105300","14000US42017105300","Census Tract 1053, Bucks County, Pennsylvania","Census Tract 1053, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012364",,,,,"42","017",,,,"105300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81103
"42017105400","14000US42017105400","Census Tract 1054, Bucks County, Pennsylvania","Census Tract 1054, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012365",,,,,"42","017",,,,"105400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163995
"42017105505","14000US42017105505","Census Tract 1055.05, Bucks County, Pennsylvania","Census Tract 1055.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012366",,,,,"42","017",,,,"105505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117454
"42017105506","14000US42017105506","Census Tract 1055.06, Bucks County, Pennsylvania","Census Tract 1055.06, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012367",,,,,"42","017",,,,"105506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156071
"42017105507","14000US42017105507","Census Tract 1055.07, Bucks County, Pennsylvania","Census Tract 1055.07, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012368",,,,,"42","017",,,,"105507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137157
"42017105508","14000US42017105508","Census Tract 1055.08, Bucks County, Pennsylvania","Census Tract 1055.08, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012369",,,,,"42","017",,,,"105508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185577
"42017105509","14000US42017105509","Census Tract 1055.09, Bucks County, Pennsylvania","Census Tract 1055.09, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012370",,,,,"42","017",,,,"105509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141484
"42017105510","14000US42017105510","Census Tract 1055.10, Bucks County, Pennsylvania","Census Tract 1055.10, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012371",,,,,"42","017",,,,"105510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78788
"42017105511","14000US42017105511","Census Tract 1055.11, Bucks County, Pennsylvania","Census Tract 1055.11, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012372",,,,,"42","017",,,,"105511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129034
"42017105600","14000US42017105600","Census Tract 1056, Bucks County, Pennsylvania","Census Tract 1056, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012373",,,,,"42","017",,,,"105600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77171
"42017105702","14000US42017105702","Census Tract 1057.02, Bucks County, Pennsylvania","Census Tract 1057.02, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012374",,,,,"42","017",,,,"105702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51447
"42017105704","14000US42017105704","Census Tract 1057.04, Bucks County, Pennsylvania","Census Tract 1057.04, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012375",,,,,"42","017",,,,"105704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55375
"42017105801","14000US42017105801","Census Tract 1058.01, Bucks County, Pennsylvania","Census Tract 1058.01, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012376",,,,,"42","017",,,,"105801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88938
"42017105805","14000US42017105805","Census Tract 1058.05, Bucks County, Pennsylvania","Census Tract 1058.05, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012377",,,,,"42","017",,,,"105805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49236
"42017105807","14000US42017105807","Census Tract 1058.07, Bucks County, Pennsylvania","Census Tract 1058.07, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012378",,,,,"42","017",,,,"105807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40469
"42017105808","14000US42017105808","Census Tract 1058.08, Bucks County, Pennsylvania","Census Tract 1058.08, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012379",,,,,"42","017",,,,"105808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67005
"42017105809","14000US42017105809","Census Tract 1058.09, Bucks County, Pennsylvania","Census Tract 1058.09, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012380",,,,,"42","017",,,,"105809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71151
"42017105810","14000US42017105810","Census Tract 1058.10, Bucks County, Pennsylvania","Census Tract 1058.10, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012381",,,,,"42","017",,,,"105810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69583
"42017105811","14000US42017105811","Census Tract 1058.11, Bucks County, Pennsylvania","Census Tract 1058.11, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012382",,,,,"42","017",,,,"105811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60350
"42017105812","14000US42017105812","Census Tract 1058.12, Bucks County, Pennsylvania","Census Tract 1058.12, Bucks County, Pennsylvania","pa","140","00","ACSSF","0012383",,,,,"42","017",,,,"105812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78182
