g_yr,g_cy,Geo_FIPS,g_id,g_st,t_h,t_h_as,t_h_bl,t_h_hi,t_h_mr,t_h_n_hi,t_h_na,t_h_nf,t_h_nh,t_h_nw,t_h_or,t_h_or_fm,t_h_or_nf,t_h_wa,t_h_wh,t_h_wh_fm,t_h_wh_nf,t_p,t_p_as,t_p_bl,t_p_mr,t_p_na,t_p_nh,t_p_or,t_p_wh,t_u,t_u_oc,t_u_oc_oo,t_u_oc_ro,t_u_vc
2000,45,42045403501,42,42,1860.40711018453,46.0027951222524,125.01372552491999,16.0028598303099,22.001650982557504,1844.40425035422,2.00055428066977,752.1470772422799,0.0,1844.40425035422,,,,1650.38561287078,,,,4582.043,114.0091,251.0346,57.00715,2.0008310000000002,8.842696e-05,14.00265,4143.988,1955.42501216043,1860.40711018453,1041.2682651739901,819.138845010542,95.0179019759029
2000,45,42045403502,42,42,1197.58285328587,20.9920312881598,20.9955404020227,7.997022503852071,3.9986492507858102,1189.58583078202,0.9997313121263429,433.846129770693,0.9996524556350409,1189.58583078202,,,,1142.5997208159401,,,,2893.9970000000003,63.9759,49.98988,20.99239,0.9998889999999999,0.9996919,1.999739,2755.04,1242.5666617939999,1197.58285328587,925.6804213280499,271.902431957816,44.983808508137706
2000,45,42045403601,42,42,1595.1625953562198,12.0058618643366,24.003597303850498,10.0012086471464,5.0006043235732,1585.1613867090698,2.00000954586291,591.056416509061,0.000386972610610148,1585.1613867090698,,,,1542.15131367145,,,,4067.353,33.01854,62.00765,21.00416,2.999821,0.0003869726,6.999453,3941.323,1658.16812018115,1595.1625953562198,1042.16169730188,553.000898054348,63.005524824925004
2000,45,42045403602,42,42,691.0,3.0,1.0,2.0,0.0,689.0,0.0,158.0,0.0,689.0,,,,685.0,,,,1918.0,9.0,4.0,3.0,0.0,0.0,4.0,1898.0,705.0,691.0,665.0,26.0,14.0
2000,45,42045403701,42,42,721.0,2.0,5.0,8.0,9.0,713.0,0.0,226.0,0.0,713.0,,,,701.0,,,,1895.0,8.0,20.0,25.0,0.0,0.0,5.0,1837.0,791.0,721.0,512.0,209.0,70.0
2000,45,42045403702,42,42,1028.0,4.0,6.0,4.0,7.0,1024.0,2.0,386.0,0.0,1024.0,,,,1005.0,,,,2458.0,11.0,15.0,31.0,3.0,0.0,9.0,2389.0,1085.0,1028.0,688.0,340.0,57.0
2000,45,42045403800,42,42,2571.7881607832,38.921124668430295,41.9150573352326,21.9555062232171,20.9575286676163,2549.8326545599803,1.9959551112015501,974.0260942663581,0.0,2549.8326545599803,,,,2451.03287655551,,,,6580.664000000001,114.7674,90.81596,59.87865,7.98382,0.9979776,25.94742,6280.273,2677.57378167688,2571.7881607832,1584.78835829403,986.9998024891679,105.78562089368201
2000,45,42045403901,42,42,1591.3817313542402,28.922520156893896,22.934403334468197,7.98515798747578,10.9807197350509,1583.3965733667599,0.997017246162768,746.334154601964,0.997017246162768,1583.3965733667599,,,,1516.57236449206,,,,3480.184,85.77355,40.885220000000004,26.95705,0.9970171999999998,1.994034,12.96423,3310.613,1678.2199486339498,1591.3817313542402,794.461277725011,796.9204536292309,86.8382172797085
2000,45,42045403902,42,42,1422.95366203797,6.0374201160650705,2.4197874894948597,6.050024330265431,9.021894630994131,1416.9036377077,0.00695650056776241,376.86309644253197,0.0,1416.9036377077,,,,1400.41963152959,,,,3715.882,20.08532,5.97494,25.10667,0.02286687,0.01034027,2.043164,3662.638,1488.1151499640698,1422.95366203797,1219.93673500065,203.016927037324,65.16148792609471
2000,45,42045404003,42,42,952.840865554319,75.3635330885883,74.00229318924809,11.017001511446303,12.8524467276862,941.823864042873,0.0985593980489595,473.522226371388,2.03256401233774,941.823864042873,,,,777.638733290379,,,,1966.957,169.2544,143.5781,23.29668,1.164121,2.09827,4.426512000000001,1623.139,1014.24920686334,952.840865554319,459.304209530354,493.536656023965,61.408341309018404
2000,45,42045404004,42,42,2402.0,13.0,24.0,12.0,8.0,2390.0,2.0,616.0,1.0,2390.0,,,,2343.0,,,,6484.0,62.0,66.0,34.0,3.0,5.0,13.0,6301.0,2466.0,2402.0,2098.0,304.0,64.0
2000,45,42045404101,42,42,2592.0,34.0,149.0,13.0,18.0,2579.0,0.0,847.0,1.0,2579.0,,,,2375.0,,,,6443.0,105.0,402.0,58.0,2.0,1.0,14.0,5861.0,2633.0,2592.0,1864.0,728.0,41.0
2000,45,42045404102,42,42,2097.1331884571696,22.9574402467663,237.558158400715,32.9388734588558,19.9630822126199,2064.1943149983103,3.9925732848357702,739.6332161773621,0.0,2064.1943149983103,,,,1781.7193714722898,,,,5361.116999999999,55.89651,553.9697,80.85021,12.97586,5.98886,25.95177,4625.484,2239.86924186213,2097.1331884571696,1387.4484438259399,709.684744631234,142.736053404953
2000,45,42045404103,42,42,1358.27221862649,15.0943348055513,11.0770409705488,5.02828174285104,5.03702910835578,1353.24393688364,1.0033845458511599,447.42717437304606,0.00298275383723222,1353.24393688364,,,,1320.0242036718598,,,,3484.72,42.27962,16.14057,24.092589999999998,1.0045899999999999,0.006166404,6.0439989999999995,3395.152,1389.55301318707,1358.27221862649,1037.69031215966,320.581906466835,31.280794560577302
2000,45,42045404300,42,42,964.0,3.0,15.0,11.0,12.0,953.0,2.0,357.0,0.0,953.0,,,,923.0,,,,2442.0,12.0,43.0,33.0,8.0,0.0,15.0,2331.0,1035.0,964.0,605.0,359.0,71.0
2000,45,42045404400,42,42,672.0,21.0,250.0,17.0,10.0,655.0,1.0,295.0,0.0,655.0,,,,371.0,,,,1532.0,43.0,701.0,33.0,2.0,0.0,27.0,726.0,734.0,672.0,386.0,286.0,62.0
2000,45,42045404500,42,42,1874.9033221912,14.0100138291591,1253.16417678875,55.970294805158304,26.991220903674698,1818.9330273860398,2.9998048637730896,721.8272498047639,0.0,1818.9330273860398,,,,535.759097175752,,,,5036.734,38.04965,3542.636,113.9561,5.999142,2.997932,85.94915,1247.146,2122.76561724198,1874.9033221912,789.491781140877,1085.41154105032,247.86229505078603
2000,45,42045404600,42,42,885.040924446902,1.0000733413026899,481.005647280307,19.0004767184675,11.0002933652108,866.040447728434,2.00011001195404,270.012834727971,0.0,866.040447728434,,,,374.03436040031096,,,,2415.109,4.000367,1451.021,58.0018,5.00033,0.0,32.00088,865.0843,976.0445915120359,885.040924446902,583.024972713566,302.015951733335,91.00366706513461
2000,45,42045404700,42,42,1051.0,11.0,653.0,54.0,8.0,997.0,5.0,522.0,0.0,997.0,,,,339.0,,,,4067.0,76.0,1944.0,41.0,17.0,0.0,88.0,1901.0,1127.0,1051.0,364.0,687.0,76.0
2000,45,42045404800,42,42,814.0,0.0,543.0,89.0,17.0,725.0,3.0,206.0,0.0,725.0,,,,184.0,,,,2625.0,0.0,1877.0,67.0,13.0,0.0,186.0,482.0,998.0,814.0,427.0,387.0,184.0
2000,45,42045404900,42,42,548.0,1.0,440.0,86.0,6.0,462.0,1.0,169.0,0.0,462.0,,,,29.0,,,,1730.0,5.0,1348.0,29.0,3.0,0.0,208.0,137.0,698.0,548.0,250.0,298.0,150.0
2000,45,42045405000,42,42,1044.59693064241,4.9932931675067405,890.803501083202,86.8833011146173,10.9852449685148,957.7136295277929,2.9959759005040403,559.248834760755,0.0,957.7136295277929,,,,61.9168352770836,,,,2409.763,23.96781,2068.222,43.940979999999996,6.99061,0.0,93.87391,172.7679,1312.2374444207699,1044.59693064241,439.40979874059303,605.187131901817,267.640513778361
2000,45,42045405100,42,42,895.0,1.0,871.0,14.0,1.0,881.0,0.0,286.0,0.0,881.0,,,,13.0,,,,2312.0,7.0,2227.0,11.0,1.0,1.0,32.0,33.0,999.0,895.0,505.0,390.0,104.0
2000,45,42045405200,42,42,1085.7191930404,0.0,1044.62382171445,22.3902301248458,11.2779274650211,1063.32896291555,0.0,354.941584687832,0.0,1063.32896291555,,,,16.6244953337849,,,,2787.159,0.0,2665.5609999999997,28.047309999999996,0.9989167,0.0,42.45138,50.10119,1158.9610283105,1085.7191930404,454.315711903233,631.403481137164,73.2418352700993
2000,45,42045405300,42,42,1217.80410162335,1.99967832778876,972.843506469232,59.9903498336628,18.996944113993198,1157.81375178969,0.0,351.94338569082197,0.0,1157.81375178969,,,,182.970566992672,,,,3573.425,11.99807,2956.5240000000003,52.99148,0.0,0.0,88.98569,462.9255,1404.7740252716,1217.80410162335,575.907358403163,641.896743220192,186.96992364824902
2000,45,42045405400,42,42,861.830925232571,6.05570484615891,638.309063884734,15.4456387692712,4.167114538476721,846.3852864633,4.02785242307945,262.183237923639,0.0,846.3852864633,,,,195.85340319392898,,,,2431.947,11.08356,1916.874,27.5292,8.027852000000001,0.0,19.5292,448.9035,1097.1983811943198,861.830925232571,427.374537539858,434.45638769271204,235.367455961754
2000,45,42045406100,42,42,870.2924385223289,5.00965020763339,20.864382883733498,12.0386008305336,0.0186111147215356,858.2538376917951,1.00206790163573,264.497674993665,0.0,858.2538376917951,,,,831.3687757917039,,,,2270.472,13.02619,57.443569999999994,18.07858,4.004136,1.002068,8.059280000000001,2168.8579999999997,919.463385057549,870.2924385223289,692.5438581301961,177.748580392133,49.170946535220004
2000,45,42045406201,42,42,1169.0332617045199,7.00361988426533,18.2812735616712,10.0237024872641,2.01460641672401,1159.00955921726,2.00547130628772,329.637852214808,0.0,1159.00955921726,,,,1129.70641507039,,,,2937.425,24.01815,45.07042,11.08947,2.016433,0.0,13.04379,2842.1859999999997,1206.2157833537199,1169.0332617045199,1066.23900485524,102.79425684928002,37.182521649205796
2000,45,42045406202,42,42,2308.99247832626,23.999896784921603,54.9997730220866,18.9999400446718,13.9999296245646,2289.99253828159,1.99999831205842,946.99618492768,0.0,2289.99253828159,,,,2195.992934814,,,,5052.985,74.99969,116.9995,35.99985,3.9999870000000004,0.0,21.99994,4798.986,2390.99218952124,2308.99247832626,1767.9950772287698,540.997401097498,81.9997111949791
2000,45,42045406300,42,42,1113.9201189037199,1.99627261452279,153.712991318255,12.975771994398198,7.985090458091179,1100.9443469093198,2.99440892178419,349.347707541489,0.0,1100.9443469093198,,,,935.253719903929,,,,2971.452,9.981363,584.9079,48.90868,8.983227000000001,0.0,23.955270000000002,2294.715,1213.7337496298599,1113.9201189037199,679.730825245011,434.189293658708,99.81363072613969
2000,45,42045406401,42,42,968.0986642485319,7.000477687823,612.0006948186519,10.000998801811699,13.0005211139887,958.0976654467199,4.0,228.022364475349,1.0000434261657298,958.0976654467199,,,,321.095971826257,,,,2935.2729999999997,27.00217,1990.003,72.0023,12.00004,1.0000870000000002,32.00135,801.2642,1025.10131324464,968.0986642485319,690.092193749838,278.00647049869303,57.00264899610929
2000,45,42045406402,42,42,647.013849025829,0.0037713832805423204,527.391513678113,9.623974820266891,6.7270592839028795,637.389874205562,8.82467145628268e-06,216.217867303411,0.00031240673291984503,637.389874205562,,,,108.071964592676,,,,1604.95,0.01766068,1331.5639999999999,24.97101,0.001448622,0.0006292258,11.56945,236.8253,700.8064924667731,647.013849025829,297.363367761002,349.65048126482696,53.7926434409439
2000,45,42045406500,42,42,691.294551526317,1.9419812378406498,45.6327344588184,15.5343329606954,5.82545958308691,675.760218565622,0.970909930514484,215.546264922044,0.0,675.760218565622,,,,622.360011010513,,,,1845.713,2.9130849999999997,169.9076,18.44806,0.9709421999999999,0.0,18.44719,1635.026,773.822573402657,691.294551526317,535.9391509338491,155.355400592468,82.5280218763402
2000,45,42045406600,42,42,918.9703389420121,6.99977407246364,45.9985153333325,8.99970952173897,5.99980634782598,909.970629420273,0.9999677246376629,353.988574521733,0.0,909.970629420273,,,,849.9725659420141,,,,2313.925,13.99955,122.99600000000001,42.99861,1.9999349999999998,0.0,15.999479999999998,2115.9320000000002,1024.9669177536,918.9703389420121,454.985314710137,463.98502423187597,105.996578811592
2000,45,42045406700,42,42,1280.76205098184,3.0047731295769,28.334119070383302,12.017501475115301,9.02068356149992,1268.74454950672,3.0031820863845997,362.80347681211197,0.0,1268.74454950672,,,,1225.38497374526,,,,3598.336,14.039779999999999,73.93553,33.076370000000004,5.019093,0.0015910429999999999,6.014319,3466.25,1358.8877433940302,1280.76205098184,946.157454568761,334.604596413075,78.1256924121918
2000,45,42045406801,42,42,1669.4106816628303,29.822969167413998,192.815253981304,20.8873522734334,14.9167276765844,1648.5233293894,1.9877512139701798,506.25974274522497,0.000696190594811273,1648.5233293894,,,,1411.9623977418803,,,,4408.541,88.48873,538.6995,71.59489,3.976199,0.001488095,15.923210000000001,3689.857,1728.0917622442998,1669.4106816628303,1271.74522080599,397.66546085683996,58.6810805814696
2000,45,42045406802,42,42,1733.2302892033401,2.99521363341591,209.664954339114,10.982449989191698,12.9792590781356,1722.2478392141502,1.9968090889439398,504.194294958346,0.0,1722.2478392141502,,,,1496.6084121634801,,,,4603.643,24.96011,587.0619,47.92342,11.98085,0.9984045,8.985641000000001,3921.7329999999997,1812.10424821663,1733.2302892033401,1353.83656230399,379.39372689934896,78.8739590132857
2000,45,42045406803,42,42,3086.22126588185,85.00490710625071,251.004237955398,30.001561351988897,20.0008922011365,3056.2197045298603,5.000111525142059,1046.02799281066,0.000111525142061676,3056.2197045298603,,,,2696.20944421679,,,,7800.715999999999,226.0173,614.0156,72.00424,14.00022,0.00011152510000000001,26.00234,6848.6759999999995,3153.22494621154,3086.22126588185,1876.2118977699201,1210.0093681119301,67.003680329688
2000,45,42045406902,42,42,2269.7901068452998,10.988427741572002,16.1302508605354,22.9784825714252,11.989251096320801,2246.81162427388,0.0,514.5184879158,0.998947976506542,2246.81162427388,,,,2207.7050341313297,,,,6271.843000000001,49.9474,58.31031,52.951209999999996,0.998948,1.997896,30.9706,6076.666,2330.74093643814,2269.7901068452998,2120.84933867723,148.940768168074,60.950829592837295
2000,45,42045406903,42,42,1953.1710633685898,5.18468892912889,17.1958850682133,10.1286601102472,10.0916266105533,1943.0424032583398,1.01224878602983,451.098795411104,0.0,1943.0424032583398,,,,1912.5761834726502,,,,5450.83,34.546079999999996,50.34086,25.44201,2.024498,0.9999043,4.0983730000000005,5333.378000000001,1982.5324504134,1953.1710633685898,1630.7327918268,322.438271541787,29.3613870448139
2000,45,42045406904,42,42,1623.0851669587803,11.002428760011401,13.002010342407901,10.0006146803128,10.0002788972081,1613.0845522784698,2.00001631841701,589.002098705124,5.82264331402006e-05,1613.0845522784698,,,,1578.0797410425698,,,,4501.291,43.00843,134.0053,44.00137,2.000079,5.822643e-05,10.00103,4268.275,1673.0860678816598,1623.0851669587803,1440.08400870567,183.00115825311403,50.00090092287871
2000,45,42045407000,42,42,1058.8263124338198,19.0471343024788,25.0384057279457,9.01222000434636,12.0174571490662,1049.8140924294698,0.00174571490662225,392.446903016096,1.0,1049.8140924294698,,,,992.7110952499839,,,,2489.5229999999997,47.15537,57.11871,41.06808,2.003491,3.0,7.013966,2332.163,1119.88042959593,1058.8263124338198,758.6273009344659,300.19901149935504,61.05411716210529
2000,45,42045407101,42,42,1354.0,23.0,28.0,9.0,3.0,1345.0,0.0,342.0,0.0,1345.0,,,,1290.0,,,,3619.0,85.0,62.0,22.0,0.0,1.0,6.0,3443.0,1370.0,1354.0,1079.0,275.0,16.0
2000,45,42045407102,42,42,1126.42206621566,4.00586556548935,15.019289448717,8.00368887426211,2.00187019494123,1118.4183773414,0.00036945982199270496,223.167957993539,1.0,1118.4183773414,,,,1096.39134640829,,,,3185.008,21.01618,45.05724,21.007720000000003,1.001097,2.0,4.003706,3090.922,1143.43972015171,1126.42206621566,1082.27433274431,44.147733471348104,17.017653936046198
2000,45,42045407201,42,42,1684.1151511807097,30.001804856549303,24.0023190111655,8.00040343368816,5.0005386429344005,1676.11474774702,1.00011328303616,665.029392595521,0.0,1676.11474774702,,,,1617.11000374562,,,,5436.42,111.0082,201.0796,30.004040000000003,4.000503,0.0001271692,6.005483,5084.322,1726.11938906757,1684.1151511807097,1159.09596502869,525.019186152014,42.0042378868663
2000,45,42045407202,42,42,1360.0,14.0,12.0,10.0,3.0,1350.0,0.0,540.0,0.0,1350.0,,,,1323.0,,,,3825.0,58.0,187.0,43.0,0.0,0.0,9.0,3528.0,1402.0,1360.0,935.0,425.0,42.0
2000,45,42045407401,42,42,1370.0,22.0,208.0,11.0,8.0,1359.0,1.0,284.0,0.0,1359.0,,,,1121.0,,,,3792.0,102.0,576.0,45.0,2.0,0.0,11.0,3056.0,1392.0,1370.0,1199.0,171.0,22.0
2000,45,42045407404,42,42,1083.0,12.0,30.0,7.0,4.0,1076.0,0.0,274.0,1.0,1076.0,,,,1031.0,,,,2817.0,51.0,79.0,23.0,4.0,5.0,7.0,2648.0,1108.0,1083.0,998.0,85.0,25.0
2000,45,42045407501,42,42,1166.2592298720401,12.1500541133043,110.160082201329,17.024614179035403,10.032793569768,1149.234615693,0.999819924802337,605.231187976185,0.0,1149.234615693,,,,1018.8982445225599,,,,2295.9339999999997,34.427459999999996,241.4248,34.10458,3.001766,0.0,10.0351,1972.941,1224.5947287280198,1166.2592298720401,742.0669432166859,424.19228665535695,58.335498855981506
2000,45,42045407502,42,42,1589.64589427895,36.3229218955919,193.375156657958,25.5234483362355,19.631760710877398,1564.1224459427099,1.9634845585298701,1045.50709488874,0.0,1564.1224459427099,,,,1313.8111728864599,,,,3186.44,75.59755,535.9603,71.65762,4.90902,0.9814338,25.52345,2471.811,1713.33616684306,1589.64589427895,412.65752003016297,1176.98837424878,123.690272564118
2000,45,42045407600,42,42,2072.56068422603,61.1516988381009,73.2529244952229,25.5365867134549,16.7533652851229,2047.02409751258,6.21430634857988,669.0006842807541,0.0,2047.02409751258,,,,1891.6521946207897,,,,6365.8240000000005,345.6561,298.0724,159.9298,15.213510000000001,2.999733,66.53350999999999,5477.419,2145.52382630927,2072.56068422603,1508.0509951201002,564.509689105934,72.963142083236
2000,45,42045407700,42,42,1144.47957498556,32.9850008511123,258.882279407215,8.99590932303063,13.993636724714301,1135.48366566253,0.9995454803367371,457.791829994226,0.0,1135.48366566253,,,,829.622748679492,,,,2713.7659999999996,105.9518,663.6982,36.98318,1.999091,0.0,8.995909,1896.138,1208.45048572711,1144.47957498556,629.713652612144,514.76592237342,63.9709107415512
2000,45,42045407801,42,42,1565.91725605877,15.0541419581266,6.0165208441525495,3.0102485511045294,5.0053883923168305,1562.90700750767,0.00345408682339991,370.379089518999,0.0,1562.90700750767,,,,1537.82516281016,,,,4165.476,46.20449,15.0806,18.03689,0.01009572,0.0002665378,4.0133209999999995,4082.13,1628.94414167719,1565.91725605877,1437.61460832023,128.302647738536,63.0268856184293
2000,45,42045407802,42,42,2239.84362047807,52.8564837361126,15.956261445023301,14.958875843345302,8.97533362592986,2224.88474463472,6.08994199362282e-05,388.93535968328104,0.0,2224.88474463472,,,,2148.09382813147,,,,6392.423000000001,203.4467,47.86923,41.88478,0.9973856,0.0,8.975334,6089.249,2263.77819534387,2239.84362047807,2073.29350107139,166.55011940668,23.9345748657948
2000,45,42045407803,42,42,1911.0,15.0,8.0,4.0,5.0,1907.0,4.0,421.0,0.0,1907.0,,,,1875.0,,,,5287.0,57.0,17.0,28.0,6.0,0.0,7.0,5172.0,1937.0,1911.0,1752.0,159.0,26.0
2000,45,42045407804,42,42,1576.8777734944101,13.998914920051801,3.99968997715766,5.999534965736481,2.9997674828682404,1570.87823852867,0.999922494289414,304.97636075827097,0.999922494289414,1570.87823852867,,,,1547.88002116001,,,,4357.662,47.99628,6.9994570000000005,13.99891,0.9999225,2.999767,3.99969,4280.668,1599.87599086306,1576.8777734944101,1503.8834314112803,72.99434208312721,22.9982173686565
2000,45,42045407805,42,42,583.878242573274,8.98685522989772,4.02136750730325,0.0013927613977352,1.99762431850817,583.876849811876,1.99572322643851,117.809401023209,9.05517766924522e-05,583.876849811876,,,,566.875293422676,,,,1649.745,48.9107,17.03809,7.98729,2.993682,9.055178e-05,0.001121106,1572.8139999999999,611.826215981128,583.878242573274,527.926527123304,55.9517154499704,27.9479734078537
2000,45,42045407806,42,42,655.153931339978,17.851605758582497,18.7441860465116,4.46290143964563,6.24806201550388,650.6910299003321,1.78516057585825,198.152823920266,0.0,650.6910299003321,,,,606.0620155038761,,,,1612.0,55.339980000000004,58.9103,16.06645,1.785161,0.0,4.4629010000000005,1475.435,671.220376522702,655.153931339978,584.6400885935769,70.51384274640091,16.0664451827243
2000,45,42045407901,42,42,1427.60680467121,25.974692981468202,14.9851724864467,8.991073693173519,1.9981736471484302,1418.6157309780401,2.48322454177906e-05,211.79937907228,0.0,1418.6157309780401,,,,1374.6586671200198,,,,4150.942,88.91365,48.95576,19.98124,3.996124,0.0,4.995372,3984.1,1453.5824909425,1427.60680467121,1387.63876259509,39.9680420761254,25.975686271285
2000,45,42045407902,42,42,1170.75770675572,16.6687222520041,56.5971645809539,10.471329256012,5.3656280852464,1160.28637749971,1.03599320069488,473.25580779929703,0.0,1160.28637749971,,,,1081.63629637333,,,,2792.132,45.37947,167.9572,22.33141,3.089413,0.01856621,10.47133,2542.884,1221.0423666343902,1170.75770675572,744.9570662777029,425.800640478017,50.284659878670396
2000,45,42045407903,42,42,1500.7407701279599,65.84994588669569,77.839917798671,11.975385820964599,14.967206430232,1488.7653843070002,0.000180075197663079,579.768812023814,0.0,1488.7653843070002,,,,1333.10175547744,,,,3611.066,187.5725,202.5752,47.89542,0.9982339,0.0,15.9649,3156.059,1650.40527127197,1500.7407701279599,951.9330567833141,548.807713344643,149.664501144018
2000,45,42045408001,42,42,2204.76098709606,75.0492182863588,11.0142891799106,7.011113806597151,6.00952611994042,2197.74987328946,0.00635074662694356,432.984365727176,0.0,2197.74987328946,,,,2103.67048895663,,,,6098.86,265.1778,25.04287,33.03334,3.011114,0.0,7.0063509999999996,5765.589,2233.8514852354997,2204.76098709606,2015.9242762279603,188.83671086810003,29.090498139433898
2000,45,42045408002,42,42,1674.36812837523,58.94255344519,13.9863686141129,9.990263295794911,6.99318430705644,1664.37786507944,2.99707898873847,546.467402279982,0.0,1664.37786507944,,,,1579.46062706518,,,,4411.7,205.7994,64.93670999999999,33.9669,8.991237,0.0,9.990263,4088.0159999999996,1732.3116554908402,1674.36812837523,1339.6943079661,334.673820409129,57.94352711561051
2000,45,42045408101,42,42,1702.65066922769,49.9604069609065,8.992873252963161,5.99524883530877,10.991289531399401,1696.6554203923802,0.0,388.69196615585196,0.0,1696.6554203923802,,,,1627.71005878633,,,,5158.912,191.84799999999998,75.93982,30.97545,0.9992081,0.0,0.9992081,4858.15,1729.6292889865801,1702.65066922769,1499.81141696641,202.83925226128002,26.978619758889497
2000,45,42045408102,42,42,1331.0,54.0,9.0,5.0,6.0,1326.0,0.0,327.0,0.0,1326.0,,,,1258.0,,,,3532.0,199.0,19.0,15.0,1.0,0.0,3.0,3295.0,1355.0,1331.0,1170.0,161.0,24.0
2000,45,42045408103,42,42,1716.15637952192,127.14351626388701,18.043738554976603,11.041124156654599,7.024666374070129,1705.1152553652698,2.99993910058007,513.064640316719,0.0,1705.1152553652698,,,,1548.90617186853,,,,4551.577,445.5533,76.13077,27.11522,7.002614,0.0,7.024666000000001,3988.7509999999997,1752.22180465613,1716.15637952192,1200.7064989286,515.44988059332,36.065425134205206
2000,45,42045408300,42,42,1441.58641769556,44.0912596587208,127.07363872384899,22.0230626055545,14.0227912860346,1419.56335509001,0.00200597544941452,550.996816995515,0.0,1419.56335509001,,,,1236.37548250435,,,,3995.952,119.2429,383.1565,60.055690000000006,1.001915,0.0,11.01604,3421.4790000000003,1476.67147956694,1441.58641769556,1086.58571665717,355.000701038386,35.0850618713783
2000,45,42045408400,42,42,926.861114262977,14.103814244766099,5.0297363956879,4.00905581483971,2.0048374305650403,922.8520584481371,0.00123809258072307,447.27857221583196,0.0,922.8520584481371,,,,901.712432284538,,,,1986.3310000000001,52.330059999999996,30.079990000000002,6.028131,1.005823,0.0,0.01423806,1896.8729999999998,949.872482904715,926.861114262977,539.5314272900521,387.329686972926,23.011368641737104
2000,45,42045408500,42,42,1553.0,90.0,27.0,11.0,5.0,1542.0,0.0,424.0,0.0,1542.0,,,,1419.0,,,,4004.0,301.0,45.0,29.0,1.0,0.0,11.0,3617.0,1572.0,1553.0,1263.0,290.0,19.0
2000,45,42045408600,42,42,1324.0,18.0,9.0,2.0,6.0,1322.0,2.0,327.0,1.0,1322.0,,,,1286.0,,,,3555.0,65.0,25.0,18.0,12.0,2.0,8.0,3425.0,1340.0,1324.0,1144.0,180.0,16.0
2000,45,42045408700,42,42,1786.0,36.0,30.0,10.0,13.0,1776.0,3.0,424.0,0.0,1776.0,,,,1697.0,,,,5017.0,135.0,79.0,60.0,14.0,2.0,5.0,4722.0,1817.0,1786.0,1534.0,252.0,31.0
2000,45,42045408800,42,42,2033.13170027686,33.0040241751264,101.01161523275101,24.0020120875632,13.001280419358402,2009.1296881893,1.0,696.0503021890789,0.0,2009.1296881893,,,,1865.1129512791101,,,,5013.365,95.01088,253.035,61.00549,4.000091,0.0,21.00101,4579.313,2088.13490132526,2033.13170027686,1718.0993239588001,315.032376318062,55.003201048395994
2000,45,42045408900,42,42,1085.72168878815,19.9764800145013,10.9870640079757,4.99412000362534,2.9964720021752,1080.72756878452,0.0,209.753040152264,0.0,1080.72756878452,,,,1046.76755275987,,,,3050.408,73.91298,40.95178,20.9753,0.0,0.0,2.9964720000000002,2911.572,1103.7005208012,1085.72168878815,1038.77696075407,46.94472803407821,17.9788320130512
2000,45,42045409000,42,42,1337.2985168813302,27.922713253301602,13.961356626650801,7.97791807237187,9.97239759046484,1329.3205988089599,0.9972397590464841,353.022874702455,0.0,1329.3205988089599,,,,1276.4668915795,,,,3640.922,79.77918000000001,58.83715,40.886829999999996,1.99448,0.0,9.972398,3449.452,1362.2295108575,1337.2985168813302,1136.8533253129901,200.445191568343,24.9309939761621
2000,45,42045409100,42,42,1484.0,19.0,4.0,10.0,4.0,1474.0,0.0,346.0,0.0,1474.0,,,,1447.0,,,,4221.0,81.0,13.0,22.0,1.0,2.0,13.0,4089.0,1511.0,1484.0,1298.0,186.0,27.0
2000,45,42045409200,42,42,1495.0,26.0,4.0,11.0,5.0,1484.0,1.0,364.0,0.0,1484.0,,,,1448.0,,,,4136.0,87.0,17.0,13.0,4.0,0.0,6.0,4009.0,1518.0,1495.0,1405.0,90.0,23.0
2000,45,42045409300,42,42,893.1684344669699,20.957024719336697,7.983628464509231,2.99386067419096,4.98976779031827,890.1745737927789,0.997953558063654,228.531364796577,0.0,890.1745737927789,,,,855.2461992605521,,,,2383.113,69.85675,10.97749,21.95498,2.993861,0.0,1.9959069999999999,2275.334,909.135691395989,893.1684344669699,759.4426576864411,133.72577678053003,15.9672569290185
2000,45,42045409400,42,42,994.0,25.0,4.0,5.0,2.0,989.0,0.0,246.0,0.0,989.0,,,,958.0,,,,2845.0,101.0,23.0,16.0,3.0,0.0,4.0,2698.0,1009.0,994.0,880.0,114.0,15.0
2000,45,42045409500,42,42,1700.3579654986302,23.9621474757894,18.9704649109506,2.99561573340956,6.9889281078080305,1697.36234976522,0.9984543841217591,416.372148527696,0.0,1697.36234976522,,,,1645.44406888979,,,,4629.7609999999995,77.87734,48.923840000000006,24.96069,2.9951950000000003,0.0,3.9935650000000003,4471.01,1714.33927365518,1700.3579654986302,1588.49933345909,111.858632039536,13.981308156554599
2000,45,42045409601,42,42,1939.13888573702,175.896185755234,50.9702636043121,16.990944185160302,8.99516256943497,1922.14794155186,1.9987619074192802,714.721427784168,0.0,1922.14794155186,,,,1684.28756771546,,,,4939.669,563.6699,146.92,48.97187,9.994177,0.0,22.98576,4147.127,1971.12751709529,1939.13888573702,1177.46857270995,761.670313027075,31.988631358262896
