g_yr,g_cy,Geo_FIPS,g_id,I,g_st,t_h,t_h_as,t_h_bl,t_h_hi,t_h_mr,t_h_n_hi,t_h_na,t_h_nf,t_h_nh,t_h_nw,t_h_or,t_h_or_fm,t_h_or_nf,t_h_wa,t_h_wh,t_h_wh_fm,t_h_wh_nf,t_p,t_p_as,t_p_bl,t_p_hi,t_p_mr,t_p_na,t_p_nh,t_p_or,t_p_wh,t_u,t_u_oc,t_u_oc_oo,t_u_oc_ro,t_u_vc
1940,101,4210103517000,42,,42,,,,,,,,,,,,,,,,,,1037,,0,,,,,0,1037,289,278,157,121,11
1940,101,4210103518000,42,,42,,,,,,,,,,,,,,,,,,140,,0,,,,,0,140,37,37,19,18,0
1940,101,4210103519000,42,,42,,,,,,,,,,,,,,,,,,462,,27,,,,,0,435,106,96,65,31,10
1940,101,4210103520000,42,,42,,,,,,,,,,,,,,,,,,200,,70,,,,,0,130,39,36,15,21,3
1940,101,4210103521000,42,,42,,,,,,,,,,,,,,,,,,218,,0,,,,,0,218,51,50,24,26,1
1940,101,4210103522000,42,,42,,,,,,,,,,,,,,,,,,108,,2,,,,,0,106,12,10,4,6,2
1940,101,4210103523000,42,,42,,,,,,,,,,,,,,,,,,631,,1,,,,,0,630,74,71,37,34,3
1940,101,4210103524000,42,,42,,,,,,,,,,,,,,,,,,6,,1,,,,,0,5,2,2,0,0,0
1940,101,4210103525000,42,,42,,,,,,,,,,,,,,,,,,1587,,3,,,,,0,1584,429,419,296,123,10
1940,101,4210103526000,42,,42,,,,,,,,,,,,,,,,,,1717,,6,,,,,1,1710,491,476,261,215,15
1940,101,4210103527000,42,,42,,,,,,,,,,,,,,,,,,333,,0,,,,,0,333,89,86,53,33,3
1940,101,4210103528000,42,,42,,,,,,,,,,,,,,,,,,34,,0,,,,,0,34,8,8,2,6,0
1940,101,4210103529000,42,,42,,,,,,,,,,,,,,,,,,896,,0,,,,,0,896,258,245,184,61,13
1940,101,4210103530000,42,,42,,,,,,,,,,,,,,,,,,1340,,0,,,,,0,1340,379,366,303,63,13
1940,101,4210103531000,42,,42,,,,,,,,,,,,,,,,,,466,,0,,,,,0,466,133,126,71,55,7
1940,101,4210103532000,42,,42,,,,,,,,,,,,,,,,,,1895,,21,,,,,1,1873,446,438,278,160,8
1940,101,4210103533000,42,,42,,,,,,,,,,,,,,,,,,4599,,1,,,,,0,4598,1381,1311,982,329,70
1940,101,4210103534000,42,,42,,,,,,,,,,,,,,,,,,486,,0,,,,,0,486,120,110,59,51,10
1940,101,4210103535000,42,,42,,,,,,,,,,,,,,,,,,119,,0,,,,,0,119,31,30,19,11,1
1940,101,4210103536000,42,,42,,,,,,,,,,,,,,,,,,627,,0,,,,,0,627,150,144,103,41,6
1940,101,4210103537000,42,,42,,,,,,,,,,,,,,,,,,3915,,0,,,,,1,3914,1043,1023,715,308,20
1940,101,4210103538000,42,,42,,,,,,,,,,,,,,,,,,1168,,0,,,,,0,1168,313,305,199,106,8
1940,101,4210103539000,42,,42,,,,,,,,,,,,,,,,,,266,,1,,,,,0,265,56,56,43,13,0
1940,101,4210103540000,42,,42,,,,,,,,,,,,,,,,,,2307,,7,,,,,0,2300,634,620,380,240,14
1940,101,4210103541000,42,,42,,,,,,,,,,,,,,,,,,912,,0,,,,,0,912,271,268,247,21,3
1940,101,4210103542000,42,,42,,,,,,,,,,,,,,,,,,1501,,0,,,,,0,1501,443,437,355,82,6
1940,101,4210103543000,42,,42,,,,,,,,,,,,,,,,,,531,,0,,,,,0,531,163,157,141,16,6
1940,101,4210103544000,42,,42,,,,,,,,,,,,,,,,,,4832,,0,,,,,0,4832,1443,1388,959,429,55
1940,101,4210103545000,42,,42,,,,,,,,,,,,,,,,,,2799,,0,,,,,0,2799,816,796,586,210,20
1940,101,4210103546000,42,,42,,,,,,,,,,,,,,,,,,2447,,0,,,,,0,2447,862,780,659,121,82
1940,101,4210103547000,42,,42,,,,,,,,,,,,,,,,,,971,,0,,,,,0,971,237,233,156,77,4
1940,101,4210103548000,42,,42,,,,,,,,,,,,,,,,,,4958,,0,,,,,1,4957,1381,1354,778,576,27
1940,101,4210103549000,42,,42,,,,,,,,,,,,,,,,,,2438,,0,,,,,0,2438,702,667,463,204,35
1940,101,4210103550000,42,,42,,,,,,,,,,,,,,,,,,5361,,0,,,,,0,5361,1638,1534,927,607,104
1940,101,4210103551000,42,,42,,,,,,,,,,,,,,,,,,8658,,1,,,,,0,8657,2289,2173,1002,1171,116
1940,101,4210103552000,42,,42,,,,,,,,,,,,,,,,,,2931,,4,,,,,0,2927,900,862,597,265,38
1940,101,4210103553000,42,,42,,,,,,,,,,,,,,,,,,1602,,1,,,,,0,1601,416,398,106,292,18
1940,101,4210103554000,42,,42,,,,,,,,,,,,,,,,,,529,,9,,,,,0,520,152,137,50,87,15
1940,101,4210103555000,42,,42,,,,,,,,,,,,,,,,,,2784,,2,,,,,0,2782,739,718,171,547,21
1940,101,4210103556000,42,,42,,,,,,,,,,,,,,,,,,2697,,18,,,,,0,2679,624,587,172,415,37
1940,101,4210103557000,42,,42,,,,,,,,,,,,,,,,,,1398,,2,,,,,0,1396,401,394,288,106,7
1940,101,4210103601000,42,,42,,,,,,,,,,,,,,,,,,2654,,2361,,,,,6,287,757,738,158,580,19
1940,101,4210103602000,42,,42,,,,,,,,,,,,,,,,,,15468,,9503,,,,,20,5945,3679,3594,1104,2490,85
1940,101,4210103603000,42,,42,,,,,,,,,,,,,,,,,,18043,,4554,,,,,12,13477,4075,3973,1519,2454,102
1940,101,4210103604000,42,,42,,,,,,,,,,,,,,,,,,14333,,1330,,,,,6,12997,3283,3191,1037,2154,92
1940,101,4210103605000,42,,42,,,,,,,,,,,,,,,,,,2167,,669,,,,,0,1498,484,457,173,284,27
1940,101,4210103701000,42,,42,,,,,,,,,,,,,,,,,,2284,,0,,,,,6,2278,727,684,238,446,43
1940,101,4210103702000,42,,42,,,,,,,,,,,,,,,,,,6751,,0,,,,,12,6739,2155,2064,818,1246,91
1940,101,4210103703000,42,,42,,,,,,,,,,,,,,,,,,958,,4,,,,,27,927,321,292,85,207,29
1940,101,4210103704000,42,,42,,,,,,,,,,,,,,,,,,2526,,277,,,,,28,2221,734,687,195,492,47
1940,101,4210103705000,42,,42,,,,,,,,,,,,,,,,,,527,,1,,,,,6,520,212,201,42,159,11
1940,101,4210103706000,42,,42,,,,,,,,,,,,,,,,,,7035,,1268,,,,,10,5757,2242,2131,647,1484,111
1940,101,4210103801000,42,,42,,,,,,,,,,,,,,,,,,6258,,53,,,,,6,6199,1551,1503,708,795,48
1940,101,4210103802000,42,,42,,,,,,,,,,,,,,,,,,575,,292,,,,,0,283,125,121,53,68,4
1940,101,4210103803000,42,,42,,,,,,,,,,,,,,,,,,1069,,48,,,,,0,1021,370,315,170,145,55
1940,101,4210103804000,42,,42,,,,,,,,,,,,,,,,,,3055,,21,,,,,0,3034,795,763,429,334,32
1940,101,4210103805000,42,,42,,,,,,,,,,,,,,,,,,4915,,0,,,,,1,4914,1296,1269,634,635,27
1940,101,4210103806000,42,,42,,,,,,,,,,,,,,,,,,10050,,2,,,,,4,10044,2544,2488,1163,1325,56
1940,101,4210103807000,42,,42,,,,,,,,,,,,,,,,,,10438,,495,,,,,6,9937,3433,3181,1078,2103,252
1940,101,4210103808000,42,,42,,,,,,,,,,,,,,,,,,14518,,1994,,,,,20,12504,4789,4534,1449,3085,255
1940,101,4210103809000,42,,42,,,,,,,,,,,,,,,,,,7037,,186,,,,,4,6847,1806,1734,656,1078,72
1940,101,4210103810000,42,,42,,,,,,,,,,,,,,,,,,15218,,117,,,,,9,15092,3968,3890,1947,1943,78
1940,101,4210103811000,42,,42,,,,,,,,,,,,,,,,,,30,,0,,,,,0,30,6,6,2,4,0
1940,101,4210103901000,42,,42,,,,,,,,,,,,,,,,,,332,,5,,,,,9,318,0,0,0,0,0
1940,101,4210103902000,42,,42,,,,,,,,,,,,,,,,,,19634,,391,,,,,2,19241,4782,4635,2042,2593,147
1940,101,4210103903000,42,,42,,,,,,,,,,,,,,,,,,24995,,1152,,,,,11,23832,6127,5952,2526,3426,175
1940,101,4210103904000,42,,42,,,,,,,,,,,,,,,,,,19840,,40,,,,,31,19769,4501,4432,2243,2189,69
1940,101,4210103905000,42,,42,,,,,,,,,,,,,,,,,,6324,,140,,,,,22,6162,1623,1583,607,976,40
1940,101,4210103906000,42,,42,,,,,,,,,,,,,,,,,,75,,0,,,,,0,75,21,18,1,17,3
1940,101,4210103907000,42,,42,,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,0,0
1940,101,4210103908000,42,,42,,,,,,,,,,,,,,,,,,345,,39,,,,,0,306,101,99,53,46,2
1940,101,4210103909000,42,,42,,,,,,,,,,,,,,,,,,124,,1,,,,,0,123,40,38,16,22,2
1940,101,4210103910000,42,,42,,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,0,0
1940,101,4210103911000,42,,42,,,,,,,,,,,,,,,,,,1726,,22,,,,,20,1684,0,0,0,0,0
1940,101,4210104001000,42,,42,,,,,,,,,,,,,,,,,,508,,365,,,,,0,143,123,120,20,100,3
1940,101,4210104002000,42,,42,,,,,,,,,,,,,,,,,,9145,,2473,,,,,2,6670,2341,2240,709,1531,101
1940,101,4210104003000,42,,42,,,,,,,,,,,,,,,,,,5019,,5,,,,,1,5013,1459,1382,573,809,77
1940,101,4210104004000,42,,42,,,,,,,,,,,,,,,,,,9445,,9,,,,,2,9434,2893,2758,1214,1544,135
1940,101,4210104005000,42,,42,,,,,,,,,,,,,,,,,,12417,,6,,,,,1,12410,3261,3156,1358,1798,105
1940,101,4210104006000,42,,42,,,,,,,,,,,,,,,,,,8505,,11,,,,,1,8493,2230,2161,990,1171,69
1940,101,4210104007000,42,,42,,,,,,,,,,,,,,,,,,26,,0,,,,,0,26,4,4,0,4,0
1940,101,4210104008000,42,,42,,,,,,,,,,,,,,,,,,1120,,0,,,,,0,1120,234,230,92,138,4
1940,101,4210104009000,42,,42,,,,,,,,,,,,,,,,,,10596,,1,,,,,11,10584,2442,2379,972,1407,63
1940,101,4210104010000,42,,42,,,,,,,,,,,,,,,,,,5936,,8,,,,,1,5927,1609,1523,623,900,86
1940,101,4210104011000,42,,42,,,,,,,,,,,,,,,,,,5625,,399,,,,,1,5225,1412,1379,577,802,33
1940,101,4210104012000,42,,42,,,,,,,,,,,,,,,,,,14118,,3,,,,,8,14107,3636,3558,1540,2018,78
1940,101,4210104013000,42,,42,,,,,,,,,,,,,,,,,,9,,6,,,,,0,3,11,7,7,0,4
1940,101,4210104014000,42,,42,,,,,,,,,,,,,,,,,,8279,,37,,,,,2,8240,2113,2055,601,1454,58
1940,101,4210104015000,42,,42,,,,,,,,,,,,,,,,,,3886,,555,,,,,2,3329,757,737,288,449,20
1940,101,4210104016000,42,,42,,,,,,,,,,,,,,,,,,2497,,139,,,,,0,2358,596,584,239,345,12
1940,101,4210104017000,42,,42,,,,,,,,,,,,,,,,,,2078,,362,,,,,8,1708,467,452,252,200,15
1940,101,4210104018000,42,,42,,,,,,,,,,,,,,,,,,23,,0,,,,,0,23,7,7,2,5,0
1940,101,4210104019000,42,,42,,,,,,,,,,,,,,,,,,168,,10,,,,,0,158,21,16,8,8,5
1940,101,4210104020000,42,,42,,,,,,,,,,,,,,,,,,27,,0,,,,,0,27,8,6,1,5,2
1940,101,4210104021000,42,,42,,,,,,,,,,,,,,,,,,2769,,1449,,,,,4,1316,652,634,224,410,18
1940,101,4210104022000,42,,42,,,,,,,,,,,,,,,,,,2476,,717,,,,,4,1755,543,535,225,310,8
1940,101,4210104023000,42,,42,,,,,,,,,,,,,,,,,,1071,,522,,,,,0,549,240,240,114,126,0
1940,101,4210104024000,42,,42,,,,,,,,,,,,,,,,,,1978,,857,,,,,1,1120,434,422,195,227,12
1940,101,4210104025000,42,,42,,,,,,,,,,,,,,,,,,708,,193,,,,,1,514,173,168,92,76,5
1940,101,4210104026000,42,,42,,,,,,,,,,,,,,,,,,78,,78,,,,,0,0,13,12,10,2,1
1940,101,4210104027000,42,,42,,,,,,,,,,,,,,,,,,5,,0,,,,,0,5,1,1,0,0,0
1940,101,4210104028000,42,,42,,,,,,,,,,,,,,,,,,7,,0,,,,,0,7,1,1,0,0,0
1940,101,4210104101000,42,,42,,,,,,,,,,,,,,,,,,94,,0,,,,,0,94,0,0,0,0,0
1940,101,4210104102000,42,,42,,,,,,,,,,,,,,,,,,316,,1,,,,,0,315,59,59,48,11,0
1940,101,4210104103000,42,,42,,,,,,,,,,,,,,,,,,498,,5,,,,,0,493,135,128,86,42,7
1940,101,4210104104000,42,,42,,,,,,,,,,,,,,,,,,79,,0,,,,,0,79,20,19,12,7,1
1940,101,4210104105000,42,,42,,,,,,,,,,,,,,,,,,2013,,625,,,,,0,1388,229,208,96,112,21
1940,101,4210104106000,42,,42,,,,,,,,,,,,,,,,,,23,,16,,,,,0,7,6,6,0,6,0
1940,101,4210104107000,42,,42,,,,,,,,,,,,,,,,,,3030,,372,,,,,0,2658,741,718,314,404,23
1940,101,4210104108000,42,,42,,,,,,,,,,,,,,,,,,4229,,15,,,,,0,4214,1203,1152,645,507,51
1940,101,4210104109000,42,,42,,,,,,,,,,,,,,,,,,8213,,112,,,,,1,8100,2083,2007,1299,708,76
1940,101,4210104110000,42,,42,,,,,,,,,,,,,,,,,,3246,,1,,,,,0,3245,973,932,684,248,41
1940,101,4210104111000,42,,42,,,,,,,,,,,,,,,,,,4645,,0,,,,,0,4645,1210,1192,671,521,18
1940,101,4210104112000,42,,42,,,,,,,,,,,,,,,,,,4357,,0,,,,,1,4356,1193,1164,665,499,29
1940,101,4210104113000,42,,42,,,,,,,,,,,,,,,,,,3047,,0,,,,,0,3047,835,821,383,438,14
1940,101,4210104114000,42,,42,,,,,,,,,,,,,,,,,,6478,,2,,,,,1,6475,1688,1653,731,922,35
1940,101,4210104115000,42,,42,,,,,,,,,,,,,,,,,,629,,0,,,,,0,629,141,137,65,72,4
1940,101,4210104116000,42,,42,,,,,,,,,,,,,,,,,,285,,4,,,,,0,281,70,70,11,59,0
1940,101,4210104117000,42,,42,,,,,,,,,,,,,,,,,,1461,,243,,,,,4,1214,256,254,120,134,2
1940,101,4210104118000,42,,42,,,,,,,,,,,,,,,,,,1474,,185,,,,,2,1287,7,7,2,5,0
1940,101,4210104119000,42,,42,,,,,,,,,,,,,,,,,,814,,305,,,,,2,507,0,0,0,0,0
1940,101,4210104120000,42,,42,,,,,,,,,,,,,,,,,,3,,0,,,,,0,3,1,1,0,0,0
1940,101,4210104121000,42,,42,,,,,,,,,,,,,,,,,,553,,0,,,,,0,553,170,152,38,114,18
1940,101,4210104122000,42,,42,,,,,,,,,,,,,,,,,,266,,4,,,,,0,262,63,55,37,18,8
1940,101,4210104201000,42,,42,,,,,,,,,,,,,,,,,,1499,,0,,,,,0,1499,457,454,263,191,3
1940,101,4210104202000,42,,42,,,,,,,,,,,,,,,,,,6294,,0,,,,,1,6293,1772,1738,1134,604,34
1940,101,4210104203000,42,,42,,,,,,,,,,,,,,,,,,1691,,47,,,,,1,1643,492,441,252,189,51
1940,101,4210104204000,42,,42,,,,,,,,,,,,,,,,,,3659,,42,,,,,1,3616,1073,992,467,525,81
1940,101,4210104205000,42,,42,,,,,,,,,,,,,,,,,,8227,,11,,,,,1,8215,2514,2477,1907,570,37
1940,101,4210104206000,42,,42,,,,,,,,,,,,,,,,,,6939,,10,,,,,0,6929,2152,2059,1416,643,93
1940,101,4210104207000,42,,42,,,,,,,,,,,,,,,,,,128,,0,,,,,0,128,71,46,36,10,25
1940,101,4210104208000,42,,42,,,,,,,,,,,,,,,,,,19,,0,,,,,0,19,3,3,2,1,0
1940,101,4210104209000,42,,42,,,,,,,,,,,,,,,,,,18,,0,,,,,0,18,5,4,1,3,1
1940,101,4210104210000,42,,42,,,,,,,,,,,,,,,,,,139,,0,,,,,0,139,41,39,27,12,2
1940,101,4210104211000,42,,42,,,,,,,,,,,,,,,,,,325,,0,,,,,0,325,176,96,75,21,80
1940,101,4210104212000,42,,42,,,,,,,,,,,,,,,,,,3632,,6,,,,,0,3626,1314,1110,869,241,204
1940,101,4210104213000,42,,42,,,,,,,,,,,,,,,,,,5441,,14,,,,,8,5419,1550,1487,585,902,63
1940,101,4210104214000,42,,42,,,,,,,,,,,,,,,,,,9197,,47,,,,,6,9144,2486,2401,1212,1189,85
1940,101,4210104215000,42,,42,,,,,,,,,,,,,,,,,,1708,,42,,,,,0,1666,438,415,277,138,23
1940,101,4210104216000,42,,42,,,,,,,,,,,,,,,,,,3835,,2,,,,,0,3833,1129,1082,717,365,47
1940,101,4210104217000,42,,42,,,,,,,,,,,,,,,,,,7484,,0,,,,,14,7470,2195,2145,1213,932,50
1940,101,4210104218000,42,,42,,,,,,,,,,,,,,,,,,3614,,3,,,,,0,3611,1115,1091,768,323,24
1940,101,4210104219000,42,,42,,,,,,,,,,,,,,,,,,3633,,12,,,,,0,3621,1076,1019,515,504,57
1940,101,4210104220000,42,,42,,,,,,,,,,,,,,,,,,4485,,7,,,,,1,4477,1387,1294,595,699,93
1940,101,4210104221000,42,,42,,,,,,,,,,,,,,,,,,7217,,579,,,,,3,6635,1955,1907,919,988,48
1940,101,4210104222000,42,,42,,,,,,,,,,,,,,,,,,5874,,17,,,,,1,5856,1898,1619,686,933,279
1940,101,4210104223000,42,,42,,,,,,,,,,,,,,,,,,3406,,55,,,,,0,3351,1160,1070,429,641,90
1940,101,4210104224000,42,,42,,,,,,,,,,,,,,,,,,132,,2,,,,,0,130,20,18,12,6,2
1940,101,4210104225000,42,,42,,,,,,,,,,,,,,,,,,4463,,4,,,,,0,4459,1164,1113,530,583,51
1940,101,4210104226000,42,,42,,,,,,,,,,,,,,,,,,3729,,0,,,,,0,3729,1086,1053,599,454,33
1940,101,4210104227000,42,,42,,,,,,,,,,,,,,,,,,8127,,3,,,,,3,8121,2272,2226,1295,931,46
1940,101,4210104228000,42,,42,,,,,,,,,,,,,,,,,,3825,,7,,,,,0,3818,1029,1010,517,493,19
1940,101,4210104229000,42,,42,,,,,,,,,,,,,,,,,,110,,0,,,,,0,110,27,27,9,18,0
1940,101,4210104230000,42,,42,,,,,,,,,,,,,,,,,,9312,,2,,,,,4,9306,2447,2389,1152,1237,58
1940,101,4210104231000,42,,42,,,,,,,,,,,,,,,,,,6389,,1,,,,,1,6387,1825,1790,873,917,35
1940,101,4210104232000,42,,42,,,,,,,,,,,,,,,,,,2776,,2,,,,,1,2773,789,769,331,438,20
1940,101,4210104233000,42,,42,,,,,,,,,,,,,,,,,,8786,,6,,,,,3,8777,2326,2262,1081,1181,64
1940,101,4210104234000,42,,42,,,,,,,,,,,,,,,,,,10064,,31,,,,,18,10015,3014,2887,1314,1573,127
1940,101,4210104235000,42,,42,,,,,,,,,,,,,,,,,,4943,,7,,,,,4,4932,1392,1356,716,640,36
1940,101,4210104236000,42,,42,,,,,,,,,,,,,,,,,,1588,,0,,,,,0,1588,435,418,168,250,17
1940,101,4210104237000,42,,42,,,,,,,,,,,,,,,,,,4385,,4,,,,,0,4381,1196,1170,632,538,26
1940,101,4210104301000,42,,42,,,,,,,,,,,,,,,,,,8240,,1,,,,,1,8238,2348,2317,1449,868,31
1940,101,4210104302000,42,,42,,,,,,,,,,,,,,,,,,7146,,346,,,,,3,6797,1918,1844,851,993,74
1940,101,4210104303000,42,,42,,,,,,,,,,,,,,,,,,6407,,387,,,,,7,6013,1811,1713,756,957,98
1940,101,4210104304000,42,,42,,,,,,,,,,,,,,,,,,17434,,171,,,,,9,17254,4754,4627,2415,2212,127
1940,101,4210104305000,42,,42,,,,,,,,,,,,,,,,,,11522,,1,,,,,7,11514,3293,3185,1543,1642,108
1940,101,4210104401000,42,,42,,,,,,,,,,,,,,,,,,13226,,1275,,,,,5,11946,3160,2993,1081,1912,167
1940,101,4210104402000,42,,42,,,,,,,,,,,,,,,,,,16221,,9585,,,,,22,6614,3947,3854,839,3015,93
1940,101,4210104403000,42,,42,,,,,,,,,,,,,,,,,,14296,,4131,,,,,41,10124,4217,4035,1264,2771,182
1940,101,4210104501000,42,,42,,,,,,,,,,,,,,,,,,3569,,0,,,,,2,3567,855,840,561,279,15
1940,101,4210104502000,42,,42,,,,,,,,,,,,,,,,,,12,,0,,,,,0,12,8,8,2,6,0
1940,101,4210104503000,42,,42,,,,,,,,,,,,,,,,,,6885,,1,,,,,0,6884,1619,1603,1116,487,16
1940,101,4210104504000,42,,42,,,,,,,,,,,,,,,,,,362,,0,,,,,0,362,89,89,29,60,0
1940,101,4210104505000,42,,42,,,,,,,,,,,,,,,,,,1189,,1,,,,,0,1188,322,281,134,147,41
1940,101,4210104506000,42,,42,,,,,,,,,,,,,,,,,,2118,,0,,,,,5,2113,630,619,283,336,11
1940,101,4210104507000,42,,42,,,,,,,,,,,,,,,,,,9037,,0,,,,,4,9033,2458,2406,1345,1061,52
1940,101,4210104508000,42,,42,,,,,,,,,,,,,,,,,,3151,,55,,,,,0,3096,756,747,458,289,9
1940,101,4210104509000,42,,42,,,,,,,,,,,,,,,,,,7994,,16,,,,,0,7978,1793,1776,1204,572,17
1940,101,4210104510000,42,,42,,,,,,,,,,,,,,,,,,1219,,35,,,,,0,1184,283,279,129,150,4
1940,101,4210104511000,42,,42,,,,,,,,,,,,,,,,,,21,,0,,,,,0,21,12,8,0,8,4
1940,101,4210104601000,42,,42,,,,,,,,,,,,,,,,,,8982,,186,,,,,7,8789,3573,3290,447,2843,283
1940,101,4210104602000,42,,42,,,,,,,,,,,,,,,,,,10548,,638,,,,,10,9900,3357,3176,1050,2126,181
1940,101,4210104603000,42,,42,,,,,,,,,,,,,,,,,,8259,,585,,,,,9,7665,2245,2122,761,1361,123
1940,101,4210104604000,42,,42,,,,,,,,,,,,,,,,,,15169,,13,,,,,9,15147,4441,4204,1578,2626,237
1940,101,4210104605000,42,,42,,,,,,,,,,,,,,,,,,11151,,49,,,,,8,11094,2919,2797,1441,1356,122
1940,101,4210104606000,42,,42,,,,,,,,,,,,,,,,,,13191,,7,,,,,4,13180,3408,3303,1557,1746,105
1940,101,4210104607000,42,,42,,,,,,,,,,,,,,,,,,6655,,3,,,,,13,6639,1981,1887,971,916,94
1940,101,4210104608000,42,,42,,,,,,,,,,,,,,,,,,5874,,64,,,,,0,5810,2113,1982,690,1292,131
1940,101,4210104609000,42,,42,,,,,,,,,,,,,,,,,,5893,,108,,,,,4,5781,2399,2232,531,1701,167
1940,101,4210104610000,42,,42,,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,0,0
1940,101,4210104701000,42,,42,,,,,,,,,,,,,,,,,,13686,,5220,,,,,19,8447,5151,4618,654,3964,533
1940,101,4210104702000,42,,42,,,,,,,,,,,,,,,,,,5108,,4598,,,,,5,505,1461,1355,166,1189,106
1940,101,4210104703000,42,,42,,,,,,,,,,,,,,,,,,10678,,7249,,,,,3,3426,2296,2122,321,1801,174
1940,101,4210104704000,42,,42,,,,,,,,,,,,,,,,,,2486,,1155,,,,,4,1327,837,755,68,687,82
1940,101,4210104801000,42,,42,,,,,,,,,,,,,,,,,,18950,,67,,,,,9,18874,4364,4290,2501,1789,74
1940,101,4210104802000,42,,42,,,,,,,,,,,,,,,,,,2881,,0,,,,,0,2881,619,612,400,212,7
1940,101,4210104803000,42,,42,,,,,,,,,,,,,,,,,,4958,,7,,,,,1,4950,1298,1256,574,682,42
1940,101,4210104804000,42,,42,,,,,,,,,,,,,,,,,,656,,0,,,,,0,656,154,150,44,106,4
1940,101,4210104805000,42,,42,,,,,,,,,,,,,,,,,,133,,0,,,,,0,133,32,32,12,20,0
1940,101,4210104806000,42,,42,,,,,,,,,,,,,,,,,,10,,0,,,,,0,10,3,3,0,3,0
