Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T077_001,SE_T099_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T101_001,SE_T101_002,SE_T101_003
"42045409701","Census Tract 4097.01","Census Tract 4097.01, Delaware County, Pennsylvania","00","42","045","409701",7034.547,6258.721,6196.104,46.01781,16.59897,1355.743,1134.24,80.51759,31.30482,49.21278,40.41291,100.5719,34307.1267596183,1393.797,1355.743,1110.597,245.1458,1393.797,1355.743,38.05494
"42045409702","Census Tract 4097.02","Census Tract 4097.02, Delaware County, Pennsylvania","00","42","045","409702",1032.124,995.5615,933.7769,56.6089,5.175644,339.2875,217.8819,39.3031,7.147474,32.15563,28.54178,53.56078,16961.5278109322,343.9191,339.2875,176.5366,162.7509,343.9191,339.2875,4.631602
"42045409802","Census Tract 4098.02","Census Tract 4098.02, Delaware County, Pennsylvania","00","42","045","409802",4117.909,3960.6,3904.845,55.75506,0,1192.76,758.6671,103.5451,20.90815,82.63696,85.62384,244.924,20744.3956043956,1205.703,1192.76,477.9005,714.8595,1205.703,1192.76,12.94314
"42045409803","Census Tract 4098.03","Census Tract 4098.03, Delaware County, Pennsylvania","00","42","045","409803",7737,7607,7322,253,32,2499,1687,251,44,207,124,437,16383.1419624217,2548,2499,1509,990,2548,2499,49
"42045409902","Census Tract 4099.02","Census Tract 4099.02, Delaware County, Pennsylvania","00","42","045","409902",3665.915,3642.941,3630.96,11.98095,0,1061.524,829.8632,113.834,55.9134,57.92062,39.93649,77.8906,14692.6466073815,1126.423,1061.524,806.8916,254.6327,1126.423,1061.524,64.89857
"42045409903","Census Tract 4099.03","Census Tract 4099.03, Delaware County, Pennsylvania","00","42","045","409903",5396.516,5316.612,5286.648,8.9892,20.9748,1561.124,1290.45,109.868,24.97,84.89799,74.91,85.8968,15223.6600846263,1565.12,1561.124,1212.543,348.5812,1565.12,1561.124,3.99519
"42045409904","Census Tract 4099.04","Census Tract 4099.04, Delaware County, Pennsylvania","00","42","045","409904",1826,1810,1797,8,5,494,433,21,6,15,19,21,27402.2532188842,508,494,440,54,508,494,14
"42045410000","Census Tract 4100","Census Tract 4100, Delaware County, Pennsylvania","00","42","045","410000",1277.273,1259.441,1259.335,0.09495649,0.01158515,363.9941,313.4533,25.7409,3.96328,21.77762,0.02259116,24.77737,18391.65832988,366.9743,363.9941,299.6402,64.35394,366.9743,363.9941,2.980199
"42045410100","Census Tract 4101","Census Tract 4101, Delaware County, Pennsylvania","00","42","045","410100",2652.836,2584.017,2229.095,346.0105,8.911982,686.5386,548.2019,62.94524,5.055517,57.88972,34.21265,41.17881,17703.9076195891,686.6589,686.5386,584.0569,102.4816,686.6589,686.5386,0.1203594
"42045410200","Census Tract 4102","Census Tract 4102, Delaware County, Pennsylvania","00","42","045","410200",1413.519,1413.397,1382.875,30.50798,0.01390052,411.1535,337.9299,23.11177,6.020024,17.09174,20.0627,30.04915,23310.4006933918,423.1654,411.1535,306.025,105.1286,423.1654,411.1535,12.01184
"42045410301","Census Tract 4103.01","Census Tract 4103.01, Delaware County, Pennsylvania","00","42","045","410301",2698.221,2652.847,2443.498,209.2755,0.0740135,714.7374,551.5699,28.45102,0.07100007,28.38002,74.83151,59.88493,15969.6072166071,725.6547,714.7374,586.4831,128.2543,725.6547,714.7374,10.91732
"42045410302","Census Tract 4103.02","Census Tract 4103.02, Delaware County, Pennsylvania","00","42","045","410302",1687.731,1668.678,1668.662,0.01603164,7.067325E-06,457.9424,388.852,46.03065,12.00356,34.02708,0.07110094,22.98871,15000.2482199294,469.9346,457.9424,394.7676,63.17487,469.9346,457.9424,11.99218
"42045410400","Census Tract 4104","Census Tract 4104, Delaware County, Pennsylvania","00","42","045","410400",2039.06,2008.26,2008.213,0.04715702,0,518.7397,464.045,29.82695,5.966568,23.86038,24.83399,0.0337095,15074.6720869805,518.7527,518.7397,439.2412,79.49847,518.7527,518.7397,0.01299095
"42045410500","Census Tract 4105","Census Tract 4105, Delaware County, Pennsylvania","00","42","045","410500",3939,3879,3854,0,25,1537,864,236,50,186,85,352,11460.5672464247,1574,1537,1005,532,1574,1537,37
"42045410601","Census Tract 4106.01","Census Tract 4106.01, Delaware County, Pennsylvania","00","42","045","410601",4454.956,4257.785,4121.555,118.9626,17.26748,1300.43,1059.998,100.7233,31.41717,69.30612,46.59704,93.11198,12788.2459778188,1318.244,1300.43,1029.889,270.5415,1318.244,1300.43,17.81367
"42045410602","Census Tract 4106.02","Census Tract 4106.02, Delaware County, Pennsylvania","00","42","045","410602",6625.346,6388.334,6175.275,170.3059,42.75289,1927.9,1582.008,131.7232,37.6875,94.03569,75.73965,138.4295,13063.8978081651,1952.205,1927.9,1559.918,367.9824,1952.205,1927.9,24.30459
"42045410700","Census Tract 4107","Census Tract 4107, Delaware County, Pennsylvania","00","42","045","410700",13249.66,12555.44,2596.245,9924.169,35.02296,4131.629,1784.846,1157.536,147.0974,1010.439,574.6837,614.563,7439.11943462268,4384.81,4131.629,1637.775,2463.854,4384.81,4131.629,253.1809
"42045410800","Census Tract 4108","Census Tract 4108, Delaware County, Pennsylvania","00","42","045","410800",6980.083,6882.027,6739,53.05459,89.97305,1910.464,1646.798,144.1878,5.098246,139.0896,16.16839,103.3098,16033.6833874055,1937.481,1910.464,1693.591,164.8729,1937.481,1910.464,27.0168
"42045980000","Census Tract 9800","Census Tract 9800, Delaware County, Pennsylvania","00","42","045","980000",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
"42091200103","Census Tract 2001.03","Census Tract 2001.03, Montgomery County, Pennsylvania","00","42","091","200103",3577.317,3507.317,3471.31,5.006792,31,877.0958,821.0584,51.00849,23.00204,28.00645,5.008151,0.02071619,21996.8110291228,882.0971,877.0958,0.06690311,0.02886683,882.0971,877.0958,5.001343
"42091200104","Census Tract 2001.04","Census Tract 2001.04, Montgomery County, Pennsylvania","00","42","091","200104",3928.598,3878.598,3868.585,10.01282,0,1081.181,944.1103,70.01603,27.00385,43.01218,32.01539,35.03912,17604.7352732499,1104.183,1081.181,984.1263,97.0545,1104.183,1081.181,23.00254
"42091200105","Census Tract 2001.05","Census Tract 2001.05, Montgomery County, Pennsylvania","00","42","091","200105",2323.052,2289.066,2257.079,31.98695,0,646.7362,497.797,74.96942,0,74.96942,38.9841,34.98573,20074.7892074199,660.7305,646.7362,576.7648,69.97146,660.7305,646.7362,13.99432
"42091200106","Census Tract 2001.06","Census Tract 2001.06, Montgomery County, Pennsylvania","00","42","091","200106",1928.379,1888.404,1877.398,0.01290687,10.99302,630.7818,491.799,55.98061,6.000067,49.98055,13.00724,69.99497,24246.3628231786,650.7717,630.7818,411.8658,218.916,650.7717,630.7818,19.98987
"42091200200","Census Tract 2002","Census Tract 2002, Montgomery County, Pennsylvania","00","42","091","200200",936.9938,936.7974,916.6942,20.04638,0.05679097,283.0963,173.0398,25.07614,6.023357,19.05278,23.99643,60.98393,18725.8909751641,287.1102,283.0963,197.9269,85.16936,287.1102,283.0963,4.013898
"42091200301","Census Tract 2003.01","Census Tract 2003.01, Montgomery County, Pennsylvania","00","42","091","200301",5713.098,5621.403,5559.608,55.81459,5.980319,1701.383,1410.331,116.616,41.86025,74.7557,52.82985,121.6056,12264.5012985715,1714.341,1701.383,1138.234,563.1486,1714.341,1701.383,12.95877
"42091200305","Census Tract 2003.05","Census Tract 2003.05, Montgomery County, Pennsylvania","00","42","091","200305",2267.017,2257.942,2257.933,0,0.008588774,577.7435,498.4429,44.11681,5.01546,39.10135,9.077299,26.1065,12560.7293510282,582.7813,577.7435,1.314083,0.4294387,582.7813,577.7435,5.037788
"42091200306","Census Tract 2003.06","Census Tract 2003.06, Montgomery County, Pennsylvania","00","42","091","200306",3572.022,3527.514,3521.843,0.5730442,5.09848,1039.079,856.4109,69.93912,9.200186,60.73893,46.9369,65.79221,12353.1215300189,1061.658,1039.079,778.5393,260.5398,1061.658,1039.079,22.57853
"42091200307","Census Tract 2003.07","Census Tract 2003.07, Montgomery County, Pennsylvania","00","42","091","200307",1835,1814,1760,54,0,545,441,66,16,50,13,25,12242.987804878,550,545,457,88,550,545,5
"42091200308","Census Tract 2003.08","Census Tract 2003.08, Montgomery County, Pennsylvania","00","42","091","200308",4574,4537,4483,14,40,1488,1093,140,26,114,118,137,12238.6683209264,1530,1488,957,531,1530,1488,42
"42091200309","Census Tract 2003.09","Census Tract 2003.09, Montgomery County, Pennsylvania","00","42","091","200309",3060,3030,3023,0,7,855,764,47,5,42,10,34,13656.8095838588,862,855,814,41,862,855,7
"42091200310","Census Tract 2003.10","Census Tract 2003.10, Montgomery County, Pennsylvania","00","42","091","200310",3883.77,3739.946,3632.067,62.93414,44.94511,1094.818,921.9686,73.92347,28.96792,44.95555,24.98269,73.94325,18976.0834508936,1105.807,1094.818,859.0592,235.7588,1105.807,1094.818,10.9888
"42091200401","Census Tract 2004.01","Census Tract 2004.01, Montgomery County, Pennsylvania","00","42","091","200401",4148.863,4115.141,4079.616,29.61236,5.912612,1411.795,987.8149,111.3281,11.9241,99.40402,107.156,205.4957,12346.6581860188,1445.22,1411.795,826.9125,584.8821,1445.22,1411.795,33.42495
"42091200402","Census Tract 2004.02","Census Tract 2004.02, Montgomery County, Pennsylvania","00","42","091","200402",4725,4638,4622,12,4,1381,1114,108,19,89,51,108,12315.8837579618,1398,1381,1021,360,1398,1381,17
"42091200501","Census Tract 2005.01","Census Tract 2005.01, Montgomery County, Pennsylvania","00","42","091","200501",3801,3773,3773,0,0,854,787,30,4,26,14,23,15332.886723508,877,854,812,42,877,854,23
"42091200502","Census Tract 2005.02","Census Tract 2005.02, Montgomery County, Pennsylvania","00","42","091","200502",5909,5676,5564,96,16,1883,1435,141,43,98,111,196,11253.0731407498,2001,1883,1179,704,2001,1883,118
"42091200505","Census Tract 2005.05","Census Tract 2005.05, Montgomery County, Pennsylvania","00","42","091","200505",2323.399,2300.073,2286.999,0,13.07503,698.9293,567.5898,62.16434,25.11432,37.05002,20.10003,49.07503,16824.5848427149,1161.951,698.9292,499.6327,199.2965,1161.951,698.9292,463.0215
"42091200506","Census Tract 2005.06","Census Tract 2005.06, Montgomery County, Pennsylvania","00","42","091","200506",983.4844,925.415,919.0802,6.334843,0,252.3379,229.6381,2.639518,0,2.639518,2.639518,17.42082,15452.9735682819,256.5612,252.3379,234.3892,17.94872,256.5612,252.3379,4.223228
"42091200507","Census Tract 2005.07","Census Tract 2005.07, Montgomery County, Pennsylvania","00","42","091","200507",879.5156,827.585,821.9198,5.665157,0,225.6621,205.3619,2.360482,0,2.360482,2.360482,15.57918,15452.9735682819,229.4388,225.6621,209.6108,16.05128,229.4388,225.6621,3.776772
"42091200602","Census Tract 2006.02","Census Tract 2006.02, Montgomery County, Pennsylvania","00","42","091","200602",2144.499,2125.503,2125.503,0,0,648.8484,516.8792,40.99042,13.99673,26.99369,45.98925,44.98949,14779.3133802817,648.8484,648.8484,578.8647,69.98365,648.8484,648.8484,-1.525879E-05
"42091200603","Census Tract 2006.03","Census Tract 2006.03, Montgomery County, Pennsylvania","00","42","091","200603",392.9458,372.9804,368.373,0,4.607405,118.4761,97.63311,10.09241,7.020808,3.071603,6.143207,4.607405,14356.5789473684,119.7925,118.4761,100.2659,18.21022,119.7925,118.4761,1.316404
"42091200605","Census Tract 2006.05","Census Tract 2006.05, Montgomery County, Pennsylvania","00","42","091","200605",879.2614,834.5864,824.2769,0,10.3096,265.1039,218.4653,22.58293,15.70986,6.873065,13.74613,10.3096,14356.5789473684,268.0495,265.1039,224.3565,40.74746,268.0495,265.1039,2.945591
"42091200606","Census Tract 2006.06","Census Tract 2006.06, Montgomery County, Pennsylvania","00","42","091","200606",217.5697,206.515,203.964,0,2.551068,65.59889,54.05835,5.588054,3.887342,1.700712,3.401424,2.551068,14356.5789473684,66.32777,65.5989,55.5161,10.08279,66.32777,65.5989,0.7288775
"42091200607","Census Tract 2006.07","Census Tract 2006.07, Montgomery County, Pennsylvania","00","42","091","200607",294.8245,279.8446,276.3877,0,3.456903,88.89181,73.25343,7.572265,5.267663,2.304602,4.609205,3.456903,14356.5789473684,89.87949,88.89181,75.22881,13.663,89.87949,88.89181,0.9876866
"42091200703","Census Tract 2007.03","Census Tract 2007.03, Montgomery County, Pennsylvania","00","42","091","200703",2800.735,2770.417,2742.569,0.005798134,27.84171,875.3552,694.7358,50.73191,22.88614,27.84576,63.71325,66.17428,13524.3781456157,933.4928,875.3553,593.3212,282.0341,933.4928,875.3553,58.13754
"42091200704","Census Tract 2007.04","Census Tract 2007.04, Montgomery County, Pennsylvania","00","42","091","200704",1828.426,1807.281,1789.845,0,17.4359,571.137,450.8756,35.23942,14.94147,20.29795,40.72918,44.29271,13379.6990532447,607.1468,571.137,386.9698,184.1671,607.1468,571.137,36.00985
"42091200707","Census Tract 2007.07","Census Tract 2007.07, Montgomery County, Pennsylvania","00","42","091","200707",2115.297,2096.143,2094.072,0,2.070776,668.3429,538.4017,45.03937,22.26084,22.77853,37.79166,47.11015,10674.5331069609,718.5592,668.3429,432.7921,235.5507,718.5592,668.3429,50.21633
"42091200708","Census Tract 2007.08","Census Tract 2007.08, Montgomery County, Pennsylvania","00","42","091","200708",1968.632,1950.806,1948.878,0,1.927191,622.0027,501.0712,41.91655,20.71735,21.19921,35.17128,43.84365,10674.5444594095,668.7371,622.0027,402.7843,219.2184,668.7371,622.0027,46.73442
"42091200800","Census Tract 2008","Census Tract 2008, Montgomery County, Pennsylvania","00","42","091","200800",2348.077,2318.058,2318.056,0,0.002033519,772.6563,521.5287,77.04424,12.02186,65.02237,74.03711,100.0463,11142.3408752387,805.7056,772.6563,466.425,306.2313,805.7056,772.6563,33.04931
"42091200901","Census Tract 2009.01","Census Tract 2009.01, Montgomery County, Pennsylvania","00","42","091","200901",4072.421,3973.865,3963.13,0,10.73454,1257.929,901.7428,159.0585,33.17971,125.8788,57.58278,139.5453,10925.5961701281,1263.787,1257.929,848.0864,409.8429,1263.787,1257.929,5.85732
"42091200902","Census Tract 2009.02","Census Tract 2009.02, Montgomery County, Pennsylvania","00","42","091","200902",1635,1627,1627,0,0,571,329,73,17,56,62,107,10223.0478589421,571,571,301,270,571,571,0
"42091200903","Census Tract 2009.03","Census Tract 2009.03, Montgomery County, Pennsylvania","00","42","091","200903",4729.528,4634.758,4583.882,0,50.8766,1594.133,1134.249,177.5693,55.8645,121.7048,91.77739,190.5378,12493.3905899925,1636.032,1594.133,923.7594,670.374,1636.032,1594.133,41.89838
"42091200906","Census Tract 2009.06","Census Tract 2009.06, Montgomery County, Pennsylvania","00","42","091","200906",2694,2622,2609,0,13,771,614,44,7,37,58,55,13513.7777777778,803,771,422,349,803,771,32
"42091200907","Census Tract 2009.07","Census Tract 2009.07, Montgomery County, Pennsylvania","00","42","091","200907",2838.835,2814.811,2814.811,0,0,999.4567,740.4105,59.03475,0.01902016,59.01573,30.02732,169.9841,13098.7212706919,1009.5,999.4567,732.377,267.0797,1009.5,999.4567,10.04292
"42091200908","Census Tract 2009.08","Census Tract 2009.08, Montgomery County, Pennsylvania","00","42","091","200908",2371,2326,2299,9,18,800,578,70,16,54,41,111,11063.3633633634,810,800,544,256,810,800,10
"42091201003","Census Tract 2010.03","Census Tract 2010.03, Montgomery County, Pennsylvania","00","42","091","201003",3028.39,2971.3,2899.632,71.24545,0.4227577,917.8107,779.0928,46.54387,16.33618,30.20769,52.27324,39.90086,13658.1324323088,968.1025,917.8107,555.9435,361.8672,968.1025,917.8107,50.29188
"42091201004","Census Tract 2010.04","Census Tract 2010.04, Montgomery County, Pennsylvania","00","42","091","201004",1542.864,1514.159,1478.492,35.63701,0.02996812,469.1115,398.9641,23.51322,8.418086,15.09514,27.65528,18.97889,13601.0359571703,495.3399,469.1115,278.3032,190.8083,495.3399,469.1115,26.22837
"42091201005","Census Tract 2010.05","Census Tract 2010.05, Montgomery County, Pennsylvania","00","42","091","201005",1145.359,1118.711,1079.692,37.1159,1.903379,323.5745,267.9007,19.03379,4.758449,14.27535,4.758449,31.88161,15030.3005008347,334.9948,323.5745,278.3692,45.20526,334.9948,323.5745,11.42028
"42091201006","Census Tract 2010.06","Census Tract 2010.06, Montgomery County, Pennsylvania","00","42","091","201006",1111.402,1085.545,1047.682,36.01553,1.84695,313.9815,259.9582,18.4695,4.617375,13.85213,4.617375,30.93641,15030.3005008347,325.0632,313.9815,270.1165,43.86506,325.0632,313.9815,11.08169
"42091201100","Census Tract 2011","Census Tract 2011, Montgomery County, Pennsylvania","00","42","091","201100",3909.457,3817.527,3697.62,86.98611,32.92035,1233.388,902.8354,102.8703,15.00541,87.86491,83.91827,143.7644,11800.8919917633,1253.468,1233.388,826.5082,406.8801,1253.468,1233.388,20.07938
"42091201201","Census Tract 2012.01","Census Tract 2012.01, Montgomery County, Pennsylvania","00","42","091","201201",2488.229,2478.236,2383.303,83.94025,10.99218,750.4658,498.6451,35.97439,5.995732,29.97866,56.95946,158.8869,20794.1351888667,762.4573,750.4658,441.6856,308.7802,762.4573,750.4658,11.99147
"42091201203","Census Tract 2012.03","Census Tract 2012.03, Montgomery County, Pennsylvania","00","42","091","201203",1817.715,1786.67,1786.016,0.6462958,0.007824427,475.163,426.8074,25.12097,8.015063,17.1059,11.06663,12.16797,23837.4274018615,484.1752,475.163,449.6661,25.49688,484.1752,475.163,9.012156
"42091201204","Census Tract 2012.04","Census Tract 2012.04, Montgomery County, Pennsylvania","00","42","091","201204",2159.94,2117.952,1466.431,651.5179,0.00253622,698.6273,502.7275,105.9401,12.00018,93.93996,28.98983,60.96984,13822.5568663051,702.6284,698.6273,390.809,307.8183,702.6284,698.6273,4.001071
"42091201301","Census Tract 2013.01","Census Tract 2013.01, Montgomery County, Pennsylvania","00","42","091","201301",3644,3485,3325,160,0,1162,816,107,50,57,49,190,12455.8635394456,1183,1162,727,435,1183,1162,21
"42091201302","Census Tract 2013.02","Census Tract 2013.02, Montgomery County, Pennsylvania","00","42","091","201302",4092.58,3972.497,3512.781,459.7119,0.004132278,1226.991,822.3478,173.2604,50.20732,123.053,96.48627,134.8969,11492.6653116216,1252.584,1226.991,682.5956,544.3957,1252.584,1226.991,25.59279
"42091201404","Census Tract 2014.04","Census Tract 2014.04, Montgomery County, Pennsylvania","00","42","091","201404",1925,1913,1882,31,0,494,456,29,13,16,0,9,19050,496,494,466,28,496,494,2
"42091201406","Census Tract 2014.06","Census Tract 2014.06, Montgomery County, Pennsylvania","00","42","091","201406",4915.769,4777.31,4768.009,5.294898,4.005629,1185.395,1102.664,57.80044,30.88208,26.91836,3.99501,20.93593,20933.4436502585,1192.371,1185.395,0.3025686,0.04828341,1192.371,1185.395,6.975489
"42091201407","Census Tract 2014.07","Census Tract 2014.07, Montgomery County, Pennsylvania","00","42","091","201407",3292.495,3261.517,2516.492,723.0809,21.94398,854.3242,650.7498,129.7162,28.93218,100.7841,8.990274,64.8679,14932.4271914109,865.298,854.3242,747.5725,106.7517,865.298,854.3242,10.97382
"42091201408","Census Tract 2014.08","Census Tract 2014.08, Montgomery County, Pennsylvania","00","42","091","201408",2661.139,2591.149,2591.149,0,0,639.4133,557.4244,46.4937,16.9977,29.496,18.49749,16.9977,20057.3220064726,649.9119,639.4133,606.9177,32.49559,649.9119,639.4133,10.49854
"42091201409","Census Tract 2014.09","Census Tract 2014.09, Montgomery County, Pennsylvania","00","42","091","201409",2661.861,2591.851,2591.851,0,0,639.5867,557.5756,46.5063,17.0023,29.504,18.50251,17.0023,20057.3220064724,650.0881,639.5867,607.0823,32.50441,650.0881,639.5867,10.50146
"42091201410","Census Tract 2014.10","Census Tract 2014.10, Montgomery County, Pennsylvania","00","42","091","201410",1995.901,1971.136,1843.265,125.344,2.527097,601.4492,455.8883,51.55278,15.668,35.88478,35.88478,58.12323,14537.751004016,607.5142,601.4491,437.1878,164.2613,607.5142,601.4491,6.065042
"42091201411","Census Tract 2014.11","Census Tract 2014.11, Montgomery County, Pennsylvania","00","42","091","201411",2014.235,1987.963,1855.065,130.3508,2.547294,606.5355,458.1185,53.18105,16.14409,37.03696,36.45308,58.78284,14443.6717841382,612.8642,606.5355,437.7985,168.737,612.8642,606.5355,6.328739
"42091201501","Census Tract 2015.01","Census Tract 2015.01, Montgomery County, Pennsylvania","00","42","091","201501",2644.485,2599.229,2571.995,5.529368,21.70376,768.3166,676.067,40.02301,14.9114,25.1116,17.99887,34.22771,25381.9334001745,792.8837,768.3166,606.1204,162.1962,792.8837,768.3166,24.56714
"42091201502","Census Tract 2015.02","Census Tract 2015.02, Montgomery County, Pennsylvania","00","42","091","201502",2165.882,2128.648,2106.399,4.540632,17.70847,628.4235,553.5031,32.69255,12.25971,20.43284,14.53002,27.69785,25411.6614664587,648.8563,628.4235,494.0208,134.4027,648.8563,628.4235,20.43285
"42091201603","Census Tract 2016.03","Census Tract 2016.03, Montgomery County, Pennsylvania","00","42","091","201603",5212.697,5062.317,3727.322,1246.972,88.02233,1385.99,1081.784,165.7684,44.13422,121.6342,46.08056,92.35782,11706.1103820288,1404.049,1385.99,1195.032,190.7014,1404.049,1385.99,18.05858
"42091201604","Census Tract 2016.04","Census Tract 2016.04, Montgomery County, Pennsylvania","00","42","091","201604",4551.373,4509.635,4469.885,32.79373,6.956246,1089.149,951.0182,94.4062,17.88749,76.51871,7.949996,35.77498,12737.8701050621,1096.106,1089.149,1022.568,66.58121,1096.106,1089.149,6.956224
"42091201605","Census Tract 2016.05","Census Tract 2016.05, Montgomery County, Pennsylvania","00","42","091","201605",3884.258,3862.969,3852.95,6.010393,4.008314,1008.474,888.301,75.12056,12.06444,63.05612,19.00831,26.04365,13108.4760374097,1017.488,1008.474,943,63,1017.488,1008.474,9.014547
"42091201606","Census Tract 2016.06","Census Tract 2016.06, Montgomery County, Pennsylvania","00","42","091","201606",2826.855,2744.826,2038.112,706.7138,0,806.7715,547.1624,133.4103,17.12699,116.2833,27.04262,99.15628,11649.6607869742,818.49,806.7715,590.4305,216.341,818.49,806.7715,11.71847
"42091201607","Census Tract 2016.07","Census Tract 2016.07, Montgomery County, Pennsylvania","00","42","091","201607",4235.821,4157.976,4081.771,76.20535,0,1386.995,1080.001,118.3857,16.84681,101.5389,30.91602,157.6921,14368.4906613868,1401.258,1386.995,1166.666,220.3282,1401.258,1386.995,14.26358
"42091201608","Census Tract 2016.08","Census Tract 2016.08, Montgomery County, Pennsylvania","00","42","091","201608",4918.89,4782.871,4566.866,176,40.00507,1575.291,1178.227,144.0258,35.00277,109.0231,82.006,171.0323,20465.9685874187,1597.3,1575.291,1295.19,280.101,1597.3,1575.291,22.00924
"42091201703","Census Tract 2017.03","Census Tract 2017.03, Montgomery County, Pennsylvania","00","42","091","201703",4347.182,4231.953,4199.217,27.70864,5.026489,1150.461,926.2231,119.1735,18.07699,101.0965,27.00206,78.062,12439.8824281973,1156.481,1150.461,1078.167,70.06831,1156.481,1150.461,6.020707
"42091201704","Census Tract 2017.04","Census Tract 2017.04, Montgomery County, Pennsylvania","00","42","091","201704",3949.271,3830.967,3416.416,384.705,29.84634,1147.111,879.478,97.58778,37.80712,59.78067,76.53236,93.51247,12057.8608693909,1167.003,1147.111,970.0587,177.052,1167.003,1147.111,19.89193
"42091201705","Census Tract 2017.05","Census Tract 2017.05, Montgomery County, Pennsylvania","00","42","091","201705",5844.351,5761.996,5713.533,34.42709,14.03599,1754.699,1194.066,182.6526,23.12477,159.5279,121.3815,256.598,13944.4812655223,1777.795,1754.699,1245.435,509.2632,1777.795,1754.699,23.09596
"42091201706","Census Tract 2017.06","Census Tract 2017.06, Montgomery County, Pennsylvania","00","42","091","201706",5063,4856,4814,0,42,1762,1218,228,68,160,75,241,14856.4701897019,1791,1762,1184,578,1791,1762,29
"42091201800","Census Tract 2018","Census Tract 2018, Montgomery County, Pennsylvania","00","42","091","201800",3257.039,3236.996,3217.911,14.09212,4.992649,1120.525,775.9811,88.8733,16.97584,71.89746,32.00516,223.6657,23105.0809356465,1138.487,1120.525,823.5733,296.952,1138.487,1120.525,17.96187
"42091201901","Census Tract 2019.01","Census Tract 2019.01, Montgomery County, Pennsylvania","00","42","091","201901",5148.844,5086.344,5024.836,8.928632,52.57972,1625.011,1348.223,91.27046,21.82554,69.44492,67.46078,118.0564,23555.9385665529,1625.011,1625.011,1548.622,76.3894,1625.011,1625.011,-7.629395E-05
"42091201902","Census Tract 2019.02","Census Tract 2019.02, Montgomery County, Pennsylvania","00","42","091","201902",4893.626,4833.557,4334.986,479.5865,18.98363,1337.891,1132.567,114.5318,19.10964,95.42218,28.13549,62.65642,19474.2427136614,1353.965,1337.891,1223.824,114.0661,1353.965,1337.891,16.07447
"42091202000","Census Tract 2020","Census Tract 2020, Montgomery County, Pennsylvania","00","42","091","202000",2570.21,2541.319,2541.283,0.0267093,0.009056672,958.2788,602.7251,149.39,29.87834,119.5116,37.8522,168.3115,11319.0079223938,979.1915,958.2788,682.4246,275.8542,979.1915,958.2788,20.91269
"42091202100","Census Tract 2021","Census Tract 2021, Montgomery County, Pennsylvania","00","42","091","202100",5974.861,5827.261,5634.819,177.472,14.96974,2371.797,1277.008,271.4686,51.89715,219.5714,158.6066,664.7141,16906.5752195528,2411.739,2371.797,1015.054,1356.743,2411.739,2371.797,39.94169
"42091202201","Census Tract 2022.01","Census Tract 2022.01, Montgomery County, Pennsylvania","00","42","091","202201",5266,5174,5153,0,21,1733,1278,176,46,130,60,219,17363.037723362,1765,1733,1337,396,1765,1733,32
"42091202202","Census Tract 2022.02","Census Tract 2022.02, Montgomery County, Pennsylvania","00","42","091","202202",3254,3058,3053,5,0,909,757,112,19,93,6,34,24511.5650172612,909,909,0,0,909,909,0
"42091202301","Census Tract 2023.01","Census Tract 2023.01, Montgomery County, Pennsylvania","00","42","091","202301",4719.952,4657.903,4600.5,57.38817,0.015365,1390.08,1135.915,91.09219,22.01537,69.07683,45.02264,118.0501,24524.421261247,1406.093,1390.08,1148.988,241.0914,1406.093,1390.08,16.01292
"42091202302","Census Tract 2023.02","Census Tract 2023.02, Montgomery County, Pennsylvania","00","42","091","202302",2726.956,2534.959,2512.96,6.999888,14.99976,898.9856,639.9897,89.99856,9.99984,79.99872,40.99934,127.998,28615.2932960894,903.9855,898.9856,618.9901,279.9955,903.9855,898.9856,4.99992
"42091202401","Census Tract 2024.01","Census Tract 2024.01, Montgomery County, Pennsylvania","00","42","091","202401",2692,2582,2577,5,0,1518,649,177,21,156,91,601,10626.1282660333,1534,1518,0,0,1534,1518,16
"42091202402","Census Tract 2024.02","Census Tract 2024.02, Montgomery County, Pennsylvania","00","42","091","202402",5509,5440,4889,546,5,1745,1334,176,39,137,72,163,21657.6315789474,1772,1745,1346,399,1772,1745,27
"42091202500","Census Tract 2025","Census Tract 2025, Montgomery County, Pennsylvania","00","42","091","202500",5879.246,5722.196,5689.185,20.01009,13.001,2167.365,1632.278,106.0359,6.0079,100.028,96.0181,333.0323,27995.5796675817,2359.368,2167.365,893.3217,1274.043,2359.368,2167.365,192.0032
"42091202602","Census Tract 2026.02","Census Tract 2026.02, Montgomery County, Pennsylvania","00","42","091","202602",3194.749,3142.748,3105.737,37.00883,0.001619782,987.9791,688.9446,85.00551,12.00225,73.00327,37.00678,177.0222,26130.4655066625,1001.979,987.9791,613.9372,374.0419,1001.979,987.9791,14.00034
